X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.467,100.000,0.0,1.0e-06,0.237
0.000,0.000,0.000,4.769,2570.816,0.1,6.2e-04,0.885
0.000,0.000,0.000,3.991,2351.189,0.1,5.8e-04,0.850
0.000,0.000,0.000,7.739,1685.138,0.6,1.0e-06,0.272
0.000,0.000,0.000,0.000,534.349,0.0,1.0e-06,0.102
