time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.426653250e-06,5.900355556e-04,2.671377778e-07,6.490391111e-05,2.217204436e+03,5.699000000e+01
6.070000e-06,6.402113294e-07,2.343377778e-04,1.455591111e-07,2.577715556e-05,3.992952079e+03,7.804000000e+01
7.080000e-06,5.439870291e-07,9.318844444e-05,9.690577778e-08,1.025072889e-05,3.443840488e+03,1.117300000e+02
8.520000e-06,5.227784036e-07,2.487333333e-05,5.652533333e-08,2.736066667e-06,2.597445257e+03,1.979300000e+02
1.053000e-05,-2.275673363e-08,2.341555556e-06,3.411200000e-08,2.575711111e-07,-1.474699673e+04,6.715900000e+02
1.255000e-05,-1.309616033e-07,-3.717333333e-07,2.104666667e-08,4.089066667e-08,-3.427588061e+03,-1.710370000e+03
1.456000e-05,-4.688564669e-08,-2.576622222e-07,2.534711111e-08,2.834284444e-08,-5.307156828e+03,-1.704590000e+03
1.744000e-05,-8.586433354e-09,6.527200000e-08,1.158933333e-08,1.158933333e-08,-1.218161352e+04,3.151230000e+03
2.146000e-05,-4.417589750e-08,3.126933333e-07,1.355915556e-08,3.439626667e-08,-2.892795298e+03,7.844700000e+02
2.549000e-05,-7.480139003e-08,3.484088889e-07,1.608475556e-08,3.832497778e-08,-1.528508936e+03,5.480600000e+02
2.950000e-05,-6.189874315e-08,3.604355556e-07,1.738400000e-08,3.964791111e-08,-1.359355054e+03,4.198800000e+02
3.528000e-05,-2.722186402e-08,3.114177778e-07,6.560000000e-09,3.425595556e-08,-1.744474474e+03,3.435800000e+02
4.330000e-05,-2.098858535e-08,2.265022222e-07,8.196355556e-09,2.491524444e-08,-1.474649748e+03,3.018900000e+02
5.140000e-05,-2.485756569e-08,1.792520000e-07,9.991244444e-09,1.971772000e-08,-9.898739407e+02,2.651900000e+02
5.941000e-05,-2.228113584e-08,1.412586667e-07,1.311817778e-08,1.553845333e-08,-8.364372172e+02,2.442000000e+02
7.095000e-05,-1.483176071e-08,1.121395556e-07,4.617511111e-09,1.233535111e-08,-8.161594503e+02,2.118400000e+02
8.707000e-05,-7.980076893e-09,8.404088889e-08,4.158311111e-09,9.244497778e-09,-8.770786279e+02,1.825300000e+02
