time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.649674961e-06,5.475777778e-04,1.599546667e-07,1.095155556e-04,1.132254207e+03,5.990000000e+01
6.070000e-06,4.005387665e-06,2.126533333e-04,1.116293333e-07,4.253066667e-05,1.176016182e+03,8.328000000e+01
7.080000e-06,2.046928998e-06,8.280177778e-05,9.111111111e-08,1.656035556e-05,1.423530811e+03,1.208800000e+02
8.520000e-06,7.766572506e-07,2.040888889e-05,4.901777778e-08,4.081777778e-06,1.994980070e+03,2.258700000e+02
1.053000e-05,5.765354649e-07,1.050875556e-06,4.256711111e-08,2.101751111e-07,1.709593468e+03,1.145770000e+03
1.255000e-05,3.633873773e-07,-9.555733333e-07,3.526000000e-08,1.911146667e-07,1.735820123e+03,-9.115500000e+02
1.456000e-05,1.256682270e-07,-6.643822222e-07,3.219866667e-08,1.328764444e-07,2.750457064e+03,-9.067400000e+02
1.744000e-05,-1.134935866e-08,-1.351360000e-07,2.286888889e-08,2.702720000e-08,-1.011422177e+04,-1.939870000e+03
2.146000e-05,-1.806360534e-08,2.050000000e-07,2.483688889e-08,4.100000000e-08,-5.250955444e+03,1.039210000e+03
2.549000e-05,5.923531625e-09,3.148800000e-07,2.356133333e-08,6.297600000e-08,8.288716518e+03,5.863700000e+02
2.950000e-05,-6.146532416e-09,3.004844444e-07,2.423555556e-08,6.009688889e-08,-6.339193509e+03,4.741200000e+02
3.528000e-05,-3.571899542e-08,2.820800000e-07,2.224933333e-08,5.641600000e-08,-1.455493829e+03,3.671300000e+02
4.330000e-05,-3.089392219e-08,2.494622222e-07,2.101022222e-08,4.989244444e-08,-1.139625855e+03,2.831700000e+02
5.140000e-05,-1.714231816e-08,1.785048889e-07,2.029955556e-08,3.570097778e-08,-1.268155728e+03,2.659300000e+02
5.941000e-05,-1.264320935e-08,1.083493333e-07,2.137466667e-08,2.166986667e-08,-1.220356391e+03,2.914200000e+02
7.095000e-05,-1.256685912e-08,7.533066667e-08,1.794706667e-08,1.794706667e-08,-9.114908697e+02,2.761800000e+02
8.707000e-05,-1.286904965e-08,8.214577778e-08,1.701226667e-08,1.701226667e-08,-6.377917955e+02,1.853200000e+02
