time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.068533480e-05,5.475777778e-04,1.599546667e-07,2.737888889e-05,5.313359301e+02,5.990000000e+01
6.070000e-06,1.154577584e-05,2.126533333e-04,1.116293333e-07,1.063266667e-05,5.806230249e+02,8.328000000e+01
7.080000e-06,7.167973892e-06,8.280177778e-05,9.111111111e-08,4.140088889e-06,6.173116134e+02,1.208800000e+02
8.520000e-06,4.218754039e-06,2.040888889e-05,4.901777778e-08,1.020444444e-06,6.456076851e+02,2.258700000e+02
1.053000e-05,2.311489619e-06,1.050875556e-06,4.256711111e-08,5.254377778e-08,6.774057881e+02,1.145770000e+03
1.255000e-05,1.419428596e-06,-9.555733333e-07,3.526000000e-08,4.777866667e-08,6.998563542e+02,-9.115500000e+02
1.456000e-05,9.538829657e-07,-6.643822222e-07,3.219866667e-08,3.321911111e-08,7.121286627e+02,-9.067400000e+02
1.744000e-05,5.891688128e-07,-1.351360000e-07,2.286888889e-08,6.756800000e-09,7.268088149e+02,-1.939870000e+03
2.146000e-05,3.397929799e-07,2.050000000e-07,2.483688889e-08,2.483688889e-08,7.423892751e+02,1.039210000e+03
2.549000e-05,2.165065186e-07,3.148800000e-07,2.356133333e-08,2.356133333e-08,7.525934655e+02,5.863700000e+02
2.950000e-05,1.476769060e-07,3.004844444e-07,2.423555556e-08,2.423555556e-08,7.613407405e+02,4.741200000e+02
3.528000e-05,9.234132827e-08,2.820800000e-07,2.224933333e-08,2.224933333e-08,7.727027319e+02,3.671300000e+02
4.330000e-05,5.369838422e-08,2.494622222e-07,2.101022222e-08,2.101022222e-08,7.883217592e+02,2.831700000e+02
5.140000e-05,3.399556842e-08,1.785048889e-07,2.029955556e-08,2.029955556e-08,8.034103401e+02,2.659300000e+02
5.941000e-05,2.293464968e-08,1.083493333e-07,2.137466667e-08,2.137466667e-08,8.204714854e+02,2.914200000e+02
7.095000e-05,1.365439133e-08,7.533066667e-08,1.794706667e-08,1.794706667e-08,8.624261639e+02,2.761800000e+02
8.707000e-05,7.619697509e-09,8.214577778e-08,1.701226667e-08,1.701226667e-08,9.045198292e+02,1.853200000e+02
