X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.439,100.000,0.0,1.0e-06,0.295
0.000,0.000,0.000,5.211,2585.182,0.1,6.2e-04,0.888
0.000,0.000,0.000,4.350,2360.531,0.1,5.8e-04,0.853
0.000,0.000,0.000,7.973,1312.724,0.6,1.0e-06,0.347
0.000,0.000,0.000,0.000,343.572,0.0,1.0e-06,0.094
