X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.797,100.000,0.0,1.0e-06,0.549
0.000,0.000,0.000,6.006,2410.656,0.1,6.3e-04,0.897
0.000,0.000,0.000,5.046,2221.796,0.1,5.9e-04,0.862
0.000,0.000,0.000,7.783,1203.123,0.5,1.0e-06,0.267
0.000,0.000,0.000,0.000,574.223,0.0,1.0e-06,0.103
