X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.423,100.000,0.0,1.0e-06,0.378
0.000,0.000,0.000,5.300,2618.161,0.1,6.2e-04,0.893
0.000,0.000,0.000,4.384,2413.963,0.1,5.8e-04,0.859
0.000,0.000,0.000,8.119,1776.820,0.6,1.0e-06,0.313
0.000,0.000,0.000,0.000,483.269,0.0,1.0e-06,0.100
