X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.524,100.000,0.0,1.0e-06,0.226
0.000,0.000,0.000,5.213,2531.676,0.1,6.1e-04,0.879
0.000,0.000,0.000,4.382,2346.540,0.2,5.7e-04,0.846
0.000,0.000,0.000,7.399,1592.783,0.5,1.0e-06,0.214
0.000,0.000,0.000,0.000,506.734,0.0,1.0e-06,0.101
