,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,6.7253324299903505e-06,1.358788094893457e-06,1.4836707428959108e-06,-5.042198196645633e-06,-6.908422633332577e-08,-8.429113262422548e-10,-6.570866557575815e-10,2.5695895097143224e-08,-3.832742080814128e-08,-0.0006489479438612143,5.1116750968141935e-06,2.760523107869972e-06,-4.6535059574368e-06,0.0002312248190714393,-0.12777638663063198,4.6098065748921246e-05,3.409964275585595e-05,-4.910852150825751,0.13093627149026507,-2.3821591360320096e-06,-5.722215361225816e-07,-6.658417681458515e-07,0.00010820165655111468,-2.4687856191603922e-05
dB/dt tg02,-6.647538261553819e-06,9.651994723943689e-07,8.028510234783583e-07,1.3106632328130355e-05,1.3791408483515502e-07,6.8244328152653e-10,-2.7136433997429317e-10,-7.702690567024287e-08,-1.2429989091471574e-08,-0.0005675340876682164,-4.528184916629207e-06,6.94084294762839e-06,-0.0001293061407811968,0.00017032187643553325,-0.2006028758526797,3.818585714675795e-05,2.7671824480893534e-05,-16.17943255991289,0.07545268332850029,3.5527969969129997e-06,1.0169158142310798e-06,-5.104743153568275e-07,-0.0005731351987094347,-1.3332830024430642e-05
dB/dt tg03,1.1796124599689567e-06,6.231299770862903e-07,6.472983637953642e-07,-8.846481262078202e-07,-2.720736686443523e-09,-2.0392392209808179e-10,-2.1006096107804695e-10,4.213685658509933e-09,-1.61775758179132e-08,-0.00031485790145407435,1.1116564608719005e-06,1.1502802001950568e-06,8.837925230591649e-06,9.949633366826679e-05,-0.1069718999497795,3.278001553383783e-05,2.432647000450915e-05,-1.8324252457043095,0.05764675128820431,9.252599755903271e-08,6.858433941832176e-09,-1.5289004279885462e-07,-6.659974068201182e-07,-1.0879427936979837e-05
dB/dt tg04,6.411303286684788e-06,3.483204515096252e-07,4.961356008038653e-07,-1.0049987421153728e-05,-9.732013827953977e-08,-7.860031216577601e-10,-1.660208605286277e-10,5.737223449231629e-08,-1.763264194265577e-08,-0.00012906158556875977,4.827999185452126e-06,-2.674347786114873e-06,9.19730088322829e-05,4.721128639087494e-05,-0.03441042806203965,2.7428025195927856e-05,2.0720492036191032e-05,7.293534147577019,0.04229022005733712,-2.267645806272868e-06,-6.709608337066636e-07,7.779243214055479e-08,0.00037609427546018287,-8.575805285919162e-06
dB/dt tg05,-1.43498421338236e-06,2.3015489206481895e-07,2.0029925295317933e-07,2.2255669969520096e-06,2.993116667934714e-08,1.2876754692112515e-10,-3.826911649222354e-11,-1.3027212406733127e-08,-4.309387264652184e-09,-0.00015319775434422228,-9.395981617838006e-07,1.0993870384196078e-06,-2.2844399987474606e-05,3.95386754385456e-05,-0.07362055872938239,2.244853189886126e-05,1.6395855676855023e-05,-3.0354974987648964,0.020537753016462365,1.099426194018572e-06,2.8275548393349177e-07,-1.4402859682920765e-08,-9.958169368824731e-05,-3.782601484345783e-06
dB/dt tg06,-2.341167381502628e-06,1.566005245435587e-07,1.0573990761079325e-07,3.6051365094046194e-06,4.302239161227327e-08,2.4281670053920645e-10,-6.598754177888481e-12,-2.085679542963658e-08,-1.1937953426123595e-09,-0.00012209826154385098,-1.6431930558254905e-06,1.3984304404676417e-06,-3.4902551903845506e-05,2.8381066252315454e-05,-0.06530592972458041,1.915923784090177e-05,1.3814243450539262e-05,-3.889690374926456,0.012138526703494197,1.426207667590073e-06,3.8051446047612663e-07,-1.265529281686859e-08,-0.00014963628615735633,-2.123939896451901e-06
dB/dt tg07,-8.976556056825424e-08,1.0275435829284791e-07,1.0254580339461004e-07,-8.666547751465036e-09,4.127871418719916e-09,-8.321140077821687e-12,-1.697507946702581e-11,-5.1437848065302655e-12,-2.7692922180600224e-09,-6.632875122212405e-05,-3.868760956394159e-08,9.047754994541689e-08,-3.768682343969582e-07,1.5514053325391128e-05,-0.036400026985377955,1.6846210489187387e-05,1.2192717348228007e-05,-0.4199531713625263,0.009891832370199756,3.7868254981206074e-07,8.948335336174942e-08,3.6194253958064915e-08,-4.459498352658259e-06,-1.9105973843573516e-06
dB/dt tg08,9.816880426690964e-07,6.666889972899437e-08,9.002904200171318e-08,-1.6934906701972352e-06,-1.4692450357539631e-08,-1.2501739932051468e-10,-2.0372230846387802e-11,9.728750971659686e-09,-3.0812007305703235e-09,-3.055233529070453e-05,7.143306897501391e-07,-5.297609073308579e-07,1.6145948338942526e-05,7.071756184104599e-06,-0.017980065697622182,1.4469137634253707e-05,1.0432755790440572e-05,1.283901399791086,0.007317842144359578,-1.5472540880791535e-07,-5.5435110392866496e-08,5.493546652857659e-08,6.395088660044861e-05,-1.5189467248455933e-06
dB/dt tg09,2.252899222140535e-07,4.304684276096559e-08,4.875929130098824e-08,-4.559285390717513e-07,-2.686135460836847e-09,-3.364135411671533e-11,-7.581209469816538e-12,2.6212926672099147e-09,-1.4342936372571757e-09,-2.4896118140894918e-05,1.487580349886799e-07,-1.4544984369484692e-07,4.445405807348661e-06,4.876588096756316e-06,-0.016194602424104133,1.2208514076430898e-05,8.632423926840468e-06,0.2685255379494312,0.004063488600508588,1.1413376627308193e-07,2.7224108856144637e-08,3.734605737247306e-08,1.631478134300029e-05,-8.256017961077427e-07
dB/dt tg10,-5.710172593014979e-07,2.7758389475174318e-08,1.5311171462971707e-08,8.260798442308636e-07,1.0243306315173261e-08,6.024372864188215e-11,3.946462960505466e-12,-4.755966727213131e-09,-8.812269954899843e-11,-2.6990272249626368e-05,-4.3667871168275567e-07,2.6602794927839006e-07,-8.08558833392968e-06,4.774449759773115e-06,-0.017915215551501884,1.0646377694258411e-05,7.370845313235135e-06,-0.8614157617480617,0.002004010608101629,4.187522351051772e-07,1.181265355442441e-07,2.045955568974587e-08,-3.369684024752703e-05,-3.5624795236459375e-07
