,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,2.636136974948385e-06,9.752267249231003e-07,1.0531716538457672e-06,-1.6134159122769406e-06,-7.743736974526742e-09,-2.7704157271762593e-10,-2.3934348886851733e-10,5.6068267250061864e-09,-3.176751742031372e-08,-0.0006118061040131146,1.6995846242376064e-06,1.6069519035192883e-06,0.00014112846583755044,0.0002169727865637995,-0.22015866498366335,3.2976006426204686e-05,2.4305150518867222e-05,1.991988476624026,0.12104435128730767,-6.051661096100069e-07,-2.371401729363741e-08,-1.754198255222283e-07,-1.3877319725635635e-05,-2.2235150897924167e-05
dB/dt tg02,3.486776129861063e-06,6.453870221202965e-07,6.149408650933285e-07,-2.7134672760426954e-06,-4.2799130622073073e-08,-9.59279248287003e-10,-1.1377860796353132e-09,4.717715488775412e-10,-1.994621734391363e-08,-0.0003648162886303855,6.053303885754794e-06,6.940887189291671e-06,8.40130382766937e-05,0.00013115264604270967,-0.162481660839011,2.7423787490956516e-05,2.0271730672150567e-05,28.904848188242568,0.07607880557474227,-8.275382384935829e-07,-7.333988251766673e-07,-1.3693469370750377e-06,-0.00016252931062106366,-1.4017111264327958e-05
dB/dt tg03,7.382333880523417e-07,6.404616600498141e-07,6.597879162426881e-07,-5.233799061403267e-07,3.3173750288012523e-09,-1.3915208245878992e-10,-1.5388636147360928e-10,2.80770686195876e-09,-1.4269080421620191e-08,-0.0002794422479367293,7.80104374013186e-07,9.392664160351693e-07,-2.4956956006988694e-05,9.187786104536069e-05,-0.14689550606034635,2.3592036816881487e-05,1.7489768696835546e-05,-4.842351880376207,0.05399484833875256,3.0254806513297304e-07,3.341814053185864e-08,-9.988652313780723e-08,8.338758272433769e-06,-1.0007170466057434e-05
dB/dt tg04,-1.071298019827378e-06,5.181616366147706e-07,5.70771347932651e-07,8.490195792466193e-07,3.1994517337117655e-08,4.048116460497627e-10,5.045370325855507e-10,3.952343334793483e-09,-9.584626164235138e-09,-0.0002062773468760589,-2.7074077879284333e-06,-3.073831488373898e-06,-6.366083571095489e-05,6.040886742575285e-05,-0.12289329722487606,1.9798954052302586e-05,1.4661530845496796e-05,-23.836873661268562,0.035897868931380895,9.808733457085208e-07,5.3139871081458e-07,7.431031104675252e-07,0.00011094440108080088,-6.702824251856564e-06
dB/dt tg05,3.265509606349097e-07,1.618531208827036e-07,1.5581072077003237e-07,-5.320056278439621e-07,-2.535839144933463e-09,-1.5856719407220506e-10,-1.8998535681079408e-10,3.4574130103037255e-10,-5.317544361472373e-09,-0.0001095526910789425,9.252332986475347e-07,1.1155555315246322e-06,1.9847896805793145e-05,3.149181203397012e-05,-0.07692109652511063,1.629026267527419e-05,1.1945554098860041e-05,5.38848171968042,0.01995211191182741,3.1054227688355883e-07,-4.644329852134932e-08,-1.8102498749504414e-07,-2.9353643566433613e-05,-3.7463306834569498e-06
dB/dt tg06,4.397832874047477e-07,7.029915882664892e-08,5.6447228514132914e-08,-6.127456511720487e-07,-6.918277808702913e-09,-2.0581820120398753e-10,-2.502669345674825e-10,-2.8961128164956834e-10,-3.371538560445601e-09,-6.96371624190656e-05,1.2402032915636466e-06,1.4781611310085201e-06,2.6788508583324145e-05,1.8998060972454767e-05,-0.0551938348874064,1.3959978156522868e-05,1.01508671597791e-05,8.526976555276178,0.012602206129512667,1.974989844930133e-07,-1.1165346973064279e-07,-2.714920009896441e-07,-4.370284189668594e-05,-2.3829900557242283e-06
dB/dt tg07,-5.803543347299027e-08,9.453058211473883e-08,9.55867078641598e-08,-1.0217668757082795e-07,2.7504350006090253e-09,-1.56789626230161e-11,-1.8615089223429094e-11,4.145838311545398e-10,-2.4905433061627385e-09,-5.6231725898666145e-05,2.7843541816733964e-08,7.915799017175733e-08,1.236247357826568e-06,1.3870998208121715e-05,-0.046027564167059894,1.2312898729412241e-05,8.892297194260565e-06,-0.04443122142479719,0.009191248541202502,3.556281482413658e-07,6.007137000505463e-08,2.2386177022368902e-08,-9.960017266774097e-07,-1.7519984246323102e-06
dB/dt tg08,-2.646070720083052e-07,9.987956680847067e-08,1.0697946501626064e-07,1.5664215811350292e-07,6.75062979350381e-09,7.317451401416411e-11,8.961163216296833e-11,6.909212670232309e-10,-1.7032959290508518e-09,-4.1631844150810385e-05,-5.32775574927693e-07,-5.692412229072912e-07,-1.2335781817777858e-05,9.325422320434384e-06,-0.0354250118691881,1.0619920465332635e-05,7.589205144498115e-06,-4.194223357990375,0.006194777043649321,3.883114687216354e-07,1.3296439384260823e-07,1.544330884348843e-07,1.9614262059214446e-05,-1.1923450022092734e-06
dB/dt tg09,-9.7368998147197e-08,5.1887551600511916e-08,5.335666454223892e-08,2.3766741660945487e-08,2.6812831509862374e-09,1.7034142900797443e-11,2.0565391870501927e-11,2.8197748716446666e-10,-1.0026469017601182e-09,-2.5102979366111525e-05,-1.6221902798626608e-07,-1.488338681661263e-07,-3.645416215342091e-06,5.152394695584665e-06,-0.023588072371479498,9.010039920236335e-06,6.339069671083529e-06,-1.2008439074084885,0.0036091432740512934,2.542002099397114e-07,6.581174149207391e-08,5.648827355444696e-08,5.342415217344349e-06,-7.029273228126659e-07
dB/dt tg10,5.9297842489806624e-08,6.6652668403324965e-09,3.1631785903193744e-09,-1.3273581607585646e-07,-1.1800588768977203e-09,-4.1661964887271165e-11,-5.151685095214107e-11,-9.819106440484628e-11,-5.980277736147489e-10,-1.4808302410399214e-05,2.2167956374931315e-07,2.865556915754289e-07,6.903036884430066e-06,2.749492990643024e-06,-0.015939354756318254,7.895775764063348e-06,5.472902360250639e-06,2.0445476877302013,0.002140760266818933,1.3800062948474443e-07,3.720969546604007e-10,-4.225096788457654e-08,-1.0104330742121882e-05,-4.2231053833537255e-07
