,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.468441698037658e-06,2.2179588096453715e-06,2.2906804302494117e-06,-2.3961685539575464e-06,-3.522967470078574e-08,-5.665870343488407e-10,-5.956154852378617e-10,1.0471685144853723e-08,-4.647288003837268e-08,-0.0006564489342749364,3.405916213618672e-06,3.798274086376564e-06,-4.4859545059561035e-05,0.00028135776296437124,-0.10577283945916187,5.0703584635550284e-05,3.709377967879012e-05,-9.82969579736799,0.14950926647468166,-1.7067053528074653e-06,-2.73219485008644e-07,-6.967859430590854e-07,-0.00016732083035947423,-2.9167023968237345e-05
dB/dt tg02,2.644109394933847e-06,5.264892332680542e-07,5.51233026261149e-07,-7.77624116675105e-07,-1.5367147991942724e-08,-4.888206972843994e-10,-4.884264640046379e-10,5.778734936316896e-09,-3.000191771434937e-08,-0.00043179139927390886,2.897242511840831e-06,3.071263691337416e-06,0.00035040026273537676,0.00017593977929675455,-0.09236541182482938,4.2009617800932825e-05,3.0918781190826705e-05,1.6516593052838948,0.09635890958578511,-5.787368169500224e-07,-2.562407013868355e-07,-5.754002283900206e-07,3.8973121402588294e-05,-1.886619102087135e-05
dB/dt tg03,1.2043867199995985e-06,8.017203041606803e-07,8.213276572190311e-07,-8.693600324235137e-07,-1.9273302779183344e-10,-1.7798730595031041e-10,-1.91443060456998e-10,4.298983467818594e-09,-2.0672674130211226e-08,-0.0003099026585031884,9.54013837834534e-07,1.1575800630182603e-06,1.0456312219406842e-05,0.00011799081081034954,-0.08327364596323676,3.593156211814408e-05,2.646170622028083e-05,-3.091779176914246,0.06622167021896333,1.1604046646679484e-07,4.31059863279542e-08,-1.4105544472461187e-07,-5.322441151001578e-05,-1.3016108142083208e-05
dB/dt tg04,4.029577901732618e-07,9.634799535747732e-07,9.804773021840624e-07,-9.009529525468173e-07,7.105039234079338e-09,2.265520116263622e-11,1.3884932770470276e-12,3.1111312223625096e-09,-1.3271063253808698e-08,-0.00020982593475149915,-2.8670725445808034e-07,-7.729457593541563e-08,-0.00021405161155150045,7.341137100932673e-05,-0.0682600626945162,2.9956521588462284e-05,2.200400312401294e-05,-6.168059907902513,0.042329353132651654,4.5900441359307853e-07,2.2018897837130651e-07,1.3004834351145488e-07,-0.00011287725331817901,-8.365105600997792e-06
dB/dt tg05,2.0198130130888623e-07,1.778627246686163e-07,1.80434755031687e-07,-1.9629213333685712e-07,3.0266168506112665e-09,-7.584681206874992e-11,-7.802806204157647e-11,1.4609753851933893e-09,-7.969540857148524e-09,-0.0001293074135122893,3.5122999575778943e-07,4.380280283535199e-07,6.318544266777659e-05,4.241145914787903e-05,-0.04692428642386025,2.4531551656632274e-05,1.7928637920910915e-05,0.07248620891763204,0.02527626573825819,3.6441534459846523e-07,6.718121917406393e-08,-2.3963541944865568e-08,2.405861719537348e-06,-5.029908804570132e-06
dB/dt tg06,9.152277119648305e-08,1.2514589395285823e-08,1.1808643588003423e-08,-3.483337735810746e-08,2.1343951199547224e-09,-7.038466913273829e-11,-6.91489316548423e-11,8.456822970235945e-10,-5.2252356219077944e-09,-8.776207155720316e-05,3.3360494412823265e-07,3.8813531092889615e-07,9.117558916668927e-05,2.6881949956914332e-05,-0.03499193068163529,2.091447314792808e-05,1.5185616661894953e-05,1.0411525911503188,0.016472949521413524,3.2467937494635563e-07,4.546054735689934e-08,-2.8808821215094474e-08,2.005804291052262e-05,-3.3000393333927624e-06
dB/dt tg07,-2.259540208446547e-09,1.3019879435063544e-07,1.31016059981644e-07,-1.1964906169511068e-07,3.035089807277094e-09,-1.5518513545207886e-11,-1.8053851328356684e-11,6.986077553256517e-10,-3.6651124816557036e-09,-6.475975071335737e-05,2.7303799798607704e-09,6.681377859661444e-08,4.912699736044645e-06,1.8316124484795026e-05,-0.028332507374246214,1.8346940503219484e-05,1.3226810900014786e-05,-0.3990572190931604,0.011482281162091091,3.298096691947377e-07,8.756615142358464e-08,3.8608418962393506e-08,-6.980992061058552e-06,-2.314898896977146e-06
dB/dt tg08,-4.825905119896464e-08,1.6357989828990088e-07,1.6472658093994092e-07,-1.404446953047123e-07,3.0323546510424097e-09,1.2226497557473054e-11,8.287238440427334e-12,5.230597504405772e-10,-2.3779201141788803e-09,-4.4606783161416394e-05,-1.5737901666950937e-07,-9.514317745400863e-08,-3.610111268455076e-05,1.1439949564078575e-05,-0.021437810869977234,1.5722578650395445e-05,1.1222186026181074e-05,-1.007247398186525,0.007384746672014117,2.95992611225815e-07,9.928376550340092e-08,6.712397051032128e-08,-1.8426929445660348e-05,-1.501608697936684e-06
dB/dt tg09,-3.8094365147457614e-08,7.226643940448267e-08,7.217489482615641e-08,-6.087728676640494e-08,1.8824266576063437e-09,1.9902610092494268e-12,1.8533671896284055e-13,2.905505242727389e-10,-1.4442806318469874e-09,-2.8482444217634074e-05,-7.991481113668078e-08,-3.632273210244927e-08,-8.638678319435226e-06,6.6240423401915305e-06,-0.014756331926821643,1.3245688535707956e-05,9.330704202743671e-06,-0.3496956337277888,0.004434696991731581,2.2056249313360936e-07,7.00562580482141e-08,4.257369311308607e-08,-6.290716137077917e-06,-9.115900118364051e-07
dB/dt tg10,-1.8667586430053056e-08,-3.823430432030708e-09,-4.788561681818706e-09,4.5902009939480435e-09,9.484451385528366e-10,-1.0971533320329615e-11,-1.0867630142122408e-11,1.4254987854630377e-10,-9.539988979883415e-10,-1.940845922906022e-05,1.0613301254274813e-08,3.945292782588444e-08,2.0502932270329634e-05,4.18991448395909e-06,-0.010539530200633368,1.1537998383282166e-05,8.027768892876017e-06,0.27467213908851174,0.0028982623520851067,1.6144138603033415e-07,4.368311822823129e-08,1.7363185589859594e-08,5.239456671318283e-06,-6.01720743526528e-07
dB/dt tg11,-1.736965622553633e-08,-3.4568518336692175e-09,-4.3205199853655805e-09,4.650997511947268e-09,7.427399308544512e-10,-7.384104465711873e-12,-7.390546389323704e-12,9.922028438114284e-11,-6.705861625749023e-10,-1.4249234173491223e-05,-5.037222150421262e-09,2.084287558629739e-08,1.5020899995722484e-05,2.830791093607856e-06,-0.008131592210448065,1.0287098420068043e-05,7.074222735110807e-06,0.20530721819094605,0.0020158880392461037,1.3273138121384051e-07,3.928762647942454e-08,1.733368601276274e-08,3.915646949527102e-06,-4.224948423434222e-07
dB/dt tg12,-2.3987754765255467e-08,3.1023998591816064e-08,3.070174280146269e-08,-2.4524619991496498e-08,8.288553336119408e-10,4.116115619051011e-12,3.0843473597472063e-12,9.590142417937986e-11,-4.3607181446263907e-10,-1.00133291185508e-05,-6.989761068867986e-08,-4.238053091461814e-08,-6.825790071487195e-06,1.747869155948679e-06,-0.006126624089732905,8.960278950785806e-06,6.065412240787051e-06,-0.18519044820126193,0.0012914884313783301,1.121779035458372e-07,4.35550199274354e-08,2.8233847617510237e-08,-3.3599940181776416e-06,-2.74161061017314e-07
dB/dt tg13,-1.7648252590221793e-08,2.174643341481395e-08,2.1411288291224428e-08,-1.6896530864534704e-08,5.752219811517709e-10,3.641717838468532e-12,2.8174883668791247e-12,6.113684169744221e-11,-2.6535170981530725e-10,-6.513084956082012e-06,-6.000761629599462e-08,-3.689924867230932e-08,-5.435998524923361e-06,9.937827025101119e-07,-0.00422409234866365,7.666722225786132e-06,5.087944346364319e-06,-0.13710492624240014,0.000770963847248861,8.264671158811823e-08,3.499968616171035e-08,2.2658159562128076e-08,-2.4884656699097763e-06,-1.6635766809546477e-07
dB/dt tg14,-9.708753184386506e-09,2.7482496381814074e-09,2.2833869143604065e-09,-1.2325851347939008e-09,3.103735717157827e-10,-1.894465542351248e-13,-5.115288343024305e-13,2.9597422017030025e-11,-1.7475816343281239e-10,-4.453622139003489e-06,-3.110483118282777e-08,-1.2888672951780446e-08,2.2807487035772307e-06,6.134035441808073e-07,-0.0029951690639774663,6.732999709355594e-06,4.387889057113734e-06,0.022401313853490507,0.000498797910525928,5.99763093460118e-08,2.5208305124378716e-08,1.392206649930645e-08,4.547124912076511e-07,-1.0926429501441764e-07
dB/dt tg15,-6.6470776236380846e-09,-1.8784881097785446e-09,-2.3008844772679164e-09,2.276188724986405e-09,2.0610491406912852e-10,-7.90963335388053e-13,-9.932749078563093e-13,1.751229693215271e-11,-1.2266358737851343e-10,-3.2577873120304713e-06,-2.3724652290493285e-08,-7.827746836236324e-09,3.465883341489441e-06,4.049070709878464e-07,-0.002265105829381534,6.030781070561695e-06,3.865609265254693e-06,0.051461381579304556,0.0003441705583598055,4.6856201639148186e-08,2.0596160087069725e-08,1.068646969825176e-08,9.79985744758308e-07,-7.646978490106488e-08
dB/dt tg16,-5.457300848013066e-09,1.496741909208547e-09,1.179291698773166e-09,-7.302244411562281e-10,1.674637169367079e-10,4.2855530795601544e-13,1.3925400396737226e-13,1.3768866277562898e-11,-7.778801916640493e-11,-2.2187844555987992e-06,-2.730635401537593e-08,-1.2875089104526585e-08,8.901310745972156e-07,2.3516639827309707e-07,-0.0016166519954241055,5.222600512192911e-06,3.270924538533241e-06,0.007448972181009592,0.00021284901260204583,3.552024147529074e-08,1.767844237354582e-08,9.807517346909696e-09,1.566407658396674e-07,-4.826235750113524e-08
dB/dt tg17,-4.721066162780674e-09,5.834333264645892e-09,5.5877420486605115e-09,-4.300581147932351e-09,1.4928922022492974e-10,1.646188870659034e-12,1.255294717422048e-12,1.2910216075846104e-11,-4.752913270154293e-11,-1.4814319149846073e-06,-3.117104014598795e-08,-1.7991361085389346e-08,-1.77414594603227e-06,1.2872584639294322e-07,-0.0011343268566417445,4.450495502194677e-06,2.7118451343204402e-06,-0.03992944621585311,0.00012603902494882037,2.665223074906584e-08,1.5239179499277932e-08,9.23964159997957e-09,-7.214111375189564e-07,-2.929878678700548e-08
