,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,6.252839866422849e-06,2.057132020252064e-06,2.1625994222752765e-06,-1.8122883003349957e-06,-4.89623250560571e-08,-6.970021468395902e-10,-7.22110763621637e-10,1.274738393253285e-08,-4.3523401522129754e-08,-0.0006613323655987655,4.2090141479761085e-06,4.494151371373033e-06,1.3380486364332137e-05,0.0002670255116083507,-0.08266845331959555,5.8676611009244474e-05,4.324457849948766e-05,-3.5314571078511277,0.14334986529254065,-2.418105650364748e-06,-4.0977602878022195e-07,-8.567562812103274e-07,-9.104639893591908e-05,-2.7286825038187135e-05
dB/dt tg02,1.7579769494228497e-06,5.372333931640638e-07,5.181062322158329e-07,-1.3432119123399585e-06,-5.051249134742198e-09,-3.376894049590043e-10,-5.116300135386918e-10,-1.125931911253742e-08,-2.970321942658059e-08,-0.0004542040395896717,1.8952296501989298e-06,3.107303592871735e-06,1.4561196294321064e-05,0.00017961345227794862,-0.0852161584323925,4.8586439656909185e-05,3.6024901559553784e-05,-15.203024152180413,0.09721584048670356,-2.817866230111739e-07,-6.406324737863792e-08,-5.792845338496395e-07,-9.709145753195023e-05,-1.8647568950654252e-05
dB/dt tg03,1.320740746588892e-06,7.683934517078197e-07,7.927429093746705e-07,-7.611247882984537e-07,-2.2314036532438457e-09,-1.9779103029966963e-10,-2.22666037575815e-10,3.755454776423842e-09,-1.9717367310800567e-08,-0.0003168432155700491,1.0585408494028463e-06,1.31042062632051e-06,9.941105417894452e-06,0.00011417999126176044,-0.07271249292891174,4.151617240104808e-05,3.0804088280091874e-05,-2.5423966027990743,0.06461517768413247,1.669055805663076e-08,4.174472433469025e-08,-1.657991390951623e-07,-4.266711439066311e-05,-1.2399989055806005e-05
dB/dt tg04,1.201256538799828e-06,8.966376718203209e-07,9.512760590330045e-07,-3.3653809641077477e-07,-3.505593754434253e-09,-1.1314014481489179e-10,-3.71882577487413e-11,1.355968728751383e-08,-1.1879768418432997e-08,-0.00020555959495140662,5.698707533636668e-07,1.6660706531457983e-07,5.559470068903235e-06,6.448936296645486e-05,-0.055980670731889566,3.455848114885274e-05,2.5562157801336536e-05,6.002388056011801,0.0389985680020311,7.022465487837028e-08,8.49937509307694e-08,8.665192127063937e-08,-3.959591644959204e-06,-7.486618191739806e-06
dB/dt tg05,3.25133346724311e-08,1.8319192482944355e-07,1.7772477553038187e-07,-2.973467216427326e-07,5.290496417204095e-09,-4.725410278721645e-11,-7.905432938866866e-11,-1.4229931631946372e-09,-7.825045475365238e-09,-0.00013540265395062595,1.5292745108389207e-07,4.189519626740034e-07,4.950548800299259e-06,4.2782641318706675e-05,-0.04314912600065974,2.824197688660515e-05,2.0750702024618104e-05,-2.81668564981554,0.025329454965248906,4.47594344953353e-07,1.1628992396634318e-07,-1.123824896850041e-08,-2.1129215680437262e-05,-4.931021140917455e-06
dB/dt tg06,-1.90035314136333e-07,2.8224112684559595e-08,1.4132485597282248e-08,-2.1661694949620446e-07,5.910012830000205e-09,-2.2640164242415108e-11,-6.360057941734433e-11,-3.422508500548509e-09,-5.308682780647539e-09,-9.415839821702189e-05,1.4523125308165643e-08,3.289266137658747e-07,3.733971065209767e-06,2.861607547981861e-05,-0.03325153457745305,2.4031668805740387e-05,1.7520191793698065e-05,-3.5092571824039327,0.0170373623242667,4.6349070283605236e-07,1.1386419098461404e-07,-8.542169261756642e-09,-1.8614082560021098e-05,-3.3457277667719445e-06
dB/dt tg07,-4.3358719037451955e-09,1.2882806259193337e-07,1.294630966701752e-07,-1.1453604518407891e-07,3.1479510304448576e-09,-1.5032793534374423e-11,-1.97107453740267e-11,5.474973558129857e-10,-3.5108937026337096e-09,-6.689861463940768e-05,-1.0145001218199394e-08,6.708923850372085e-08,2.3059853087213084e-06,1.7784356696949864e-05,-0.02560922694171997,2.1044434686024877e-05,1.5219846142217901e-05,-0.4568381028907847,0.011247178989221833,3.359456107706183e-07,1.00135249328759e-07,4.496744393970215e-08,-6.96067691534079e-06,-2.214922442452037e-06
dB/dt tg08,8.087098914991488e-08,1.5542065260688464e-07,1.6260972692453695e-07,-4.9455860792357584e-08,1.4244375838637404e-09,-9.243084041854234e-12,3.550801635932943e-12,2.305877043738803e-09,-2.1366554728307814e-09,-4.446461509365817e-05,-2.708637271235792e-08,-6.781490785193189e-08,1.2881390497113273e-06,9.939085072019734e-06,-0.018631307906799132,1.7993476286285096e-05,1.2868126865305702e-05,1.0294610623307872,0.006813476687760229,2.391675627185361e-07,8.468298415579964e-08,6.643065996747869e-08,-4.6802841572363344e-07,-1.349122800050208e-06
dB/dt tg09,-4.3670734657250556e-09,7.067208134876649e-08,7.207553911791759e-08,-3.623084451458136e-08,1.5076702187986593e-09,-3.329244929305171e-12,-1.0803669944167246e-12,7.383247255059441e-10,-1.3439471470966236e-09,-2.906549551672118e-05,-5.207400269266806e-08,-3.253680147097956e-08,9.058818415584308e-07,6.106948879765663e-06,-0.013193428143553862,1.511705442870991e-05,1.0652025716635832e-05,0.1794543116925704,0.004224965037246003,2.0753831736366e-07,7.18027591569197e-08,4.5800951358272055e-08,-1.5641330388351124e-06,-8.476511835180121e-07
dB/dt tg10,-8.417504327712253e-08,2.1797773157717437e-10,-3.996874529107312e-09,-3.8156366852126605e-08,1.8518959264484929e-09,2.9638166722795556e-13,-8.879781499814438e-12,-8.064336712259873e-10,-9.795740985101508e-10,-2.0966151942816048e-05,-6.733650193455499e-08,2.0170923261071083e-08,7.944222087412622e-07,4.6167999373339975e-06,-0.009983934439074724,1.3136151899825454e-05,9.129013489459526e-06,-0.7569530313465739,0.003032307579260906,1.9423663744891942e-07,6.294034694026932e-08,2.4787889047823154e-08,-3.631427870482593e-06,-6.164896106764267e-07
dB/dt tg11,-6.539891715296064e-08,-4.3143972612854296e-10,-3.6948876434801102e-09,-2.6834512001195407e-08,1.4089366997014694e-09,9.425513147854958e-13,-5.848466403797798e-12,-5.94808854857028e-10,-6.901325415358105e-10,-1.540976436197115e-05,-6.329369436359343e-08,5.7922492005379345e-09,5.737636735237786e-07,3.148672946810748e-06,-0.0076987913238299715,1.1686532203528405e-05,8.017919772857818e-06,-0.5510827916840485,0.0021148898364029335,1.5673844782232223e-07,5.4176845415499985e-08,2.3260396323808693e-08,-2.599016815849633e-06,-4.338590800786981e-07
dB/dt tg12,4.370036933581513e-10,2.9980893201383597e-08,3.0753443320690045e-08,-7.83469364944462e-09,5.429886640219513e-10,3.132022276978502e-13,2.4550493648470064e-12,4.3491647481407704e-10,-3.896973264345014e-10,-1.0099413651809745e-05,-4.925707393180528e-08,-4.029936459310431e-08,2.696493531442886e-07,1.4690461756889318e-06,-0.005442626230122293,1.015065786267567e-05,6.845995356712903e-06,0.197509133789564,0.0011807586460467283,1.016228734999198e-07,4.3564305015100586e-08,2.985047216668683e-08,-1.989596869553771e-08,-2.4489885741958567e-07
dB/dt tg13,1.5423488400976093e-09,2.095386913800033e-08,2.148649569586505e-08,-3.9491002832229764e-09,3.488180052591194e-10,6.818591623920844e-13,2.3642482236102937e-12,3.281326080187507e-10,-2.3240162033972375e-10,-6.539076694715109e-06,-4.4077158870885126e-08,-3.549560250351638e-08,1.620571262052626e-07,7.879846091133923e-07,-0.00374628626464373,8.655645299507042e-06,5.713455335289527e-06,0.1627278071726636,0.000689697768291005,7.420490285982784e-08,3.5000720494586376e-08,2.3884092569434866e-08,1.1838245209015797e-07,-1.4562634054323645e-07
dB/dt tg14,-1.6698809938488426e-08,3.3642339384767984e-09,2.4986701735239165e-09,-5.875216929754517e-09,4.1811168638820834e-10,1.1803768895371749e-12,-1.702971196719208e-13,-7.264923873479951e-11,-1.7363226496935832e-10,-4.735999829033598e-06,-4.256369465766905e-08,-1.70619359714361e-08,1.5049060466998913e-07,6.50160916345584e-07,-0.002786196137264623,7.578431618291275e-06,4.905055208056231e-06,-0.08871563584497733,0.0005064104768915495,6.36464703104153e-08,2.94879152919388e-08,1.6002049495706e-08,-5.048682825862456e-07,-1.0838546047645785e-07
dB/dt tg15,-1.7795971062197993e-08,-1.0806906475667427e-09,-2.1279551526187755e-09,-5.136572974905297e-09,3.6325723239543323e-10,1.2307536613184628e-12,-5.384489820431676e-13,-1.4136896101054613e-10,-1.283049623897477e-10,-3.5454878982489774e-06,-3.9020560400211865e-08,-1.258286171224133e-08,1.2092112454952803e-07,4.851387994156243e-07,-0.0021453636257355315,6.769682714246942e-06,4.304134017837836e-06,-0.12383490393776213,0.0003686662201672317,5.2354790371171525e-08,2.5150427822663132e-08,1.264601971902e-08,-5.347054786809641e-07,-7.984972016779906e-08
dB/dt tg16,-8.126458883184664e-09,1.7686791095094584e-09,1.2585164840269193e-09,-2.5113271622118454e-09,2.110995540928111e-10,1.013600730583062e-12,3.2148057296792646e-13,-2.468379037788912e-11,-7.669004912105781e-11,-2.355737165608577e-06,-3.294798421524097e-08,-1.5292339602996092e-08,6.991359737530272e-08,2.4827410085051154e-07,-0.0015020408984724295,5.8408398774311505e-06,3.6227054247913065e-06,-0.03483450097179385,0.00021458688950554358,3.6954931762015175e-08,2.0089566535125046e-08,1.1002966507708667e-08,-2.0785028754477197e-07,-4.7510407997300795e-08
dB/dt tg17,1.4477100749480468e-09,5.581202054821457e-09,5.627611049262232e-09,-2.6028469572841285e-10,7.668296581329646e-11,7.580431568709614e-13,1.1573406692157663e-12,9.787431893950062e-11,-3.8751978979265e-11,-1.4750279889928727e-06,-2.6959936448958896e-08,-1.8054835383229885e-08,2.822908768781574e-08,7.024107987550647e-08,-0.0010079947257759627,4.956033313363369e-06,2.9853637015958023e-06,0.055088118101458146,0.00010311380505543952,2.3913899344607942e-08,1.5530253583638452e-08,9.710756876291006e-09,9.804836380315043e-08,-2.3813954525067147e-08
