,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.2298759158868384e-05,1.950261997800237e-06,2.146914066232548e-06,-1.6007633945986318e-06,-2.2553721963417777e-07,-1.4725774232299755e-09,-1.6280674455165576e-09,6.319804770746442e-09,-4.8954515511676144e-08,-0.0009428133019094193,8.43860058867987e-06,9.237704225835622e-06,1.0083679884268162e-05,0.00030088836133027264,-0.06928493015629059,4.2242974483948836e-05,3.380069017236292e-05,-6.675039801374733,0.14937063555242094,-7.885688071859621e-06,-1.2820742523877356e-06,-2.217939805019466e-06,-0.00015068362458267573,-3.0184336783329815e-05
dB/dt tg02,5.734856444759704e-06,1.1768910747062018e-06,1.2727717208250548e-06,-1.1916558093114426e-06,-9.14404852107817e-08,-7.149038928294241e-10,-8.160609877430882e-10,6.8746616672915366e-09,-3.330449738743127e-08,-0.0006460557420849803,4.016865657791991e-06,4.582664585805748e-06,5.8116040389077415e-06,0.0001980301342425261,-0.11797916104221376,3.5866235465442e-05,2.991937107965808e-05,-5.259075916203333,0.1015173130281792,-3.0003542071533783e-06,-5.167089732134371e-07,-1.0310348686631508e-06,-0.00010890941278394725,-2.0572310895889862e-05
dB/dt tg03,3.037751043480618e-06,8.11750176955904e-07,8.652730484484943e-07,-8.516197844232939e-07,-4.019727286417574e-08,-3.966136079965892e-10,-4.5944878262066425e-10,4.688922707696894e-09,-2.35421177195392e-08,-0.00046418004683936286,2.1681344164039152e-06,2.5425691304878203e-06,1.641328962697865e-05,0.00013612986745187874,-0.11888236957522776,3.1085121512045886e-05,2.6429986946093262e-05,-3.0377062393762477,0.07165034587790745,-1.0776679394007003e-06,-2.129476289361486e-07,-5.237404717415206e-07,-8.564171201728059e-05,-1.4561946548031218e-05
dB/dt tg04,1.5207596137558253e-06,5.312839466283028e-07,5.594775857812715e-07,-5.369279890698165e-07,-1.4943527154672312e-08,-2.094664553783431e-10,-2.430897481569589e-10,2.5739021368307795e-09,-1.5315140148977796e-08,-0.00031095486738213715,1.0930272670260002e-06,1.3120220533429145e-06,1.9820495974179116e-05,8.574732978626274e-05,-0.10055896687906515,2.6161191501986444e-05,2.246964867868367e-05,-1.356880868630965,0.046475631537368806,-1.0768500428258216e-07,-5.182963701692381e-08,-2.298969830566024e-07,-6.026618015256822e-05,-9.486309097263429e-06
dB/dt tg05,6.311756955617876e-07,2.954428518349409e-07,3.074273501446822e-07,-3.2519724776003043e-07,-2.0609781730639113e-09,-9.375404282606152e-11,-1.136534579027198e-10,2.2085313749148617e-09,-9.354515078985392e-09,-0.00019721150135872275,4.3978440543718264e-07,5.841650635411867e-07,6.651590315970621e-06,5.0546489323967386e-05,-0.0774071903357362,2.156151414716828e-05,1.8570953080303725e-05,-1.2234903653766958,0.028250801479837537,3.520206321516176e-07,3.55538009109036e-08,-6.489228844055706e-08,-3.2592632720599556e-05,-5.801868483646188e-06
dB/dt tg06,2.98665568213225e-07,1.8771515431290574e-07,1.9343501060410733e-07,-2.109836700694942e-07,1.5857260515053283e-09,-4.831716190476904e-11,-6.07055938317746e-11,1.6306123741864868e-09,-6.178224874346488e-09,-0.00013518391807837413,1.9018726259529362e-07,2.905463769533182e-07,3.126976032465473e-06,3.23706031989957e-05,-0.05998546954086803,1.844225800464703e-05,1.583750932103488e-05,-0.8981323283911941,0.018566196247391326,4.5072267950475147e-07,5.976742351411348e-08,-5.110366072985926e-09,-2.0273024267945418e-05,-3.83505849705358e-06
dB/dt tg07,1.7067582907109518e-07,1.3746949802789915e-07,1.4075367235726385e-07,-1.4241357830958848e-07,2.246813566983147e-09,-2.968893615246198e-11,-3.702006145945409e-11,9.830561765271941e-10,-4.3259460808699564e-09,-9.817381000503403e-05,9.259212711013008e-08,1.6174788866742992e-07,4.276541893237664e-06,2.203676943672362e-05,-0.04737709342750631,1.6207810402168938e-05,1.384382521152261e-05,-0.47886948356852227,0.012937138057785447,4.369875213732365e-07,6.249193727182228e-08,1.657333973921738e-08,-1.5193790971564283e-05,-2.686598100892001e-06
dB/dt tg08,8.318597336029736e-08,9.338774750450457e-08,9.491157758120331e-08,-8.852571715108103e-08,2.2943806628662488e-09,-1.6117149847221545e-11,-1.997038074249405e-11,5.325626156360135e-10,-2.799512753489476e-09,-6.661027771113253e-05,2.528524226527976e-08,7.16186474911733e-08,4.159716345063049e-06,1.3754908262513386e-05,-0.035173433590076526,1.39108606175512e-05,1.1774768574479548e-05,-0.21071997494498074,0.008314220426012573,3.8678106315486803e-07,5.970749486351064e-08,2.826115013635349e-08,-1.0493904822070033e-05,-1.7391942495264765e-06
dB/dt tg09,2.9508765762371476e-08,5.608363350015258e-08,5.6405676012712315e-08,-5.280261318893681e-08,2.000664049021084e-09,-6.988303099506333e-12,-9.256634344447778e-12,3.6737133304389404e-10,-1.7026650685445962e-09,-4.280852489028725e-05,-1.6267028009131086e-08,1.7839308236174915e-08,2.1524662444499444e-06,8.023479280492871e-06,-0.024698517766932555,1.1732781564399105e-05,9.799728686844355e-06,-0.15500621440573192,0.0050086500005745195,3.165001604185549e-07,5.354591435373397e-08,3.161530269204885e-08,-6.031654574742834e-06,-1.0577029704581119e-06
dB/dt tg10,8.050778345700881e-09,3.511680669472267e-08,3.4908192775697387e-08,-3.5022862065491493e-08,1.6440719909413351e-09,-2.837560342318263e-12,-4.557262952209635e-12,3.1978786033067157e-10,-1.1287369432415144e-09,-2.9725639213406748e-05,-3.2343874563797916e-08,-3.7676208409831135e-09,5.936848648052596e-07,5.135603851681067e-06,-0.018268240137873776,1.0226803256947102e-05,8.430168525556952e-06,-0.1615620951336306,0.003289792228036352,2.587844000034058e-07,4.733356615349875e-08,3.022209349558677e-08,-3.4203622365820032e-06,-7.008551039677361e-07
dB/dt tg11,1.116507915846275e-09,2.5016219592229298e-08,2.4649957409841823e-08,-2.4242615362983777e-08,1.3133790582472132e-09,-1.1940428800294686e-12,-2.3825402993023833e-12,2.2795880756083975e-10,-7.925005220556481e-10,-2.1785430776085222e-05,-3.614610410570651e-08,-1.2479159411302272e-08,4.135721845234797e-07,3.484821257993617e-06,-0.014075831134236196,9.122405053517306e-06,7.425939633007835e-06,-0.11407949583151038,0.0022895166428173975,2.1348018441496762e-07,4.152121123412945e-08,2.7534157251648725e-08,-2.3695918986319927e-06,-4.917497420956281e-07
dB/dt tg12,-6.870316500657375e-10,1.8176410794965642e-08,1.7798007276246065e-08,-1.4954584433758628e-08,9.479008474410137e-10,-3.97912697921167e-13,-9.79897543884177e-13,1.0237199435420851e-10,-5.111357837623734e-10,-1.4879134258964119e-05,-3.480612002722083e-08,-1.6660686576581162e-08,8.239830444570346e-07,2.1394962608882026e-06,-0.010186386119421867,7.95001234199552e-06,6.362291368787832e-06,-0.03508162916974171,0.001458847841155949,1.6537374521655732e-07,3.461836197194259e-08,2.3598493425630425e-08,-1.8576621497080196e-06,-3.167780477640731e-07
dB/dt tg13,-2.316845351422141e-09,1.1476994564594465e-08,1.1074965836050307e-08,-8.926664050646346e-09,6.596577132994329e-10,2.994494461793243e-13,-6.798418744507519e-14,5.987808292874944e-11,-3.102457669304425e-10,-9.632887024406744e-06,-3.3028533238167186e-08,-1.8093022693589563e-08,5.523877258436744e-07,1.225116558964939e-06,-0.006998000327772513,6.8057657942059725e-06,5.3297175540094265e-06,-0.01824195287625978,0.0008713329594685098,1.2233814534612968e-07,2.8145732047552804e-08,1.9402859008426456e-08,-1.1500126969326228e-06,-1.9188657448097365e-07
dB/dt tg14,-3.1577217449403304e-09,7.200606836514546e-09,6.790986746523704e-09,-6.026729152244166e-09,4.912140578901966e-10,6.855111410573877e-13,3.401203448163916e-13,5.6847462988017796e-11,-2.052758874752643e-10,-6.7096459839791105e-06,-3.111865607059229e-08,-1.7729138353207297e-08,1.7793862011990168e-07,7.724195031688607e-07,-0.005093320609484291,5.979199407665176e-06,4.589773979071169e-06,-0.025620637933987243,0.0005678726162243449,9.442066006859631e-08,2.3613078551649192e-08,1.624921160111081e-08,-6.403912447242892e-07,-1.2667739000863249e-07
dB/dt tg15,-2.9522662930448026e-09,5.005806813659233e-09,4.621308329233736e-09,-4.2706835046834725e-09,3.7645430417754055e-10,7.908914194545569e-13,4.931375607967114e-13,4.5605457929214924e-11,-1.4432610792383348e-10,-4.938437224713481e-06,-2.8693034727120066e-08,-1.6645506872733687e-08,6.796675186164105e-08,5.18156912068981e-07,-0.0038845570671139206,5.357347272520507e-06,4.038129873127065e-06,-0.022265748659491158,0.00039358316474420735,7.528356325334322e-08,2.0184493734232308e-08,1.3814090437487822e-08,-4.1372789054264166e-07,-8.885743338321853e-08
dB/dt tg16,-2.0864538005891705e-09,3.4086316632421356e-09,3.078386161969038e-09,-2.6573222968397904e-09,2.598745504864952e-10,7.578659233227752e-13,5.406561306480166e-13,2.564557608495517e-11,-9.114986963253673e-11,-3.32266552684305e-06,-2.510482156922109e-08,-1.4745777747947032e-08,8.876227539146275e-08,3.0414379049144196e-07,-0.0027311307103189066,4.641398404202938e-06,3.4106468902473917e-06,-0.011130353705862057,0.00024342480784094996,5.565643502200833e-08,1.6297237654856266e-08,1.1026587369154304e-08,-2.8906046362399674e-07,-5.5912708953963815e-08
