X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.483,100.000,0.0,1.0e-06,0.226
0.000,0.000,0.000,4.650,2489.887,0.1,6.0e-04,0.881
0.000,0.000,0.000,3.989,2317.922,0.2,5.7e-04,0.847
0.000,0.000,0.000,7.627,1604.187,0.6,1.0e-06,0.268
0.000,0.000,0.000,0.000,549.175,0.0,1.0e-06,0.102
