time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.219917435e-06,4.307333333e-04,3.085333333e-07,3.445866667e-05,1.286932096e+03,6.798000000e+01
6.070000e-06,-4.771212445e-06,1.568146667e-04,1.042773333e-07,1.254517333e-05,-1.012226413e+03,9.867000000e+01
7.080000e-06,8.465175350e-07,5.688800000e-05,8.609466667e-08,4.551040000e-06,2.480458231e+03,1.501700000e+02
8.520000e-06,4.631418423e-06,1.268626667e-05,4.563866667e-08,1.014901333e-06,5.867719117e+02,2.998600000e+02
1.053000e-05,-1.090943686e-06,-7.983733333e-08,4.201600000e-08,6.386986667e-09,-1.080842665e+03,-6.178510000e+03
1.255000e-05,-1.764188667e-06,-9.434533333e-07,4.839466667e-08,7.547626667e-08,-5.855649750e+02,-8.891800000e+02
1.456000e-05,-1.397101544e-07,-3.646933333e-07,4.267466667e-08,2.917546667e-08,-2.478888809e+03,-1.307910000e+03
1.744000e-05,6.278374042e-07,-6.701066667e-08,3.142533333e-08,5.360853333e-09,6.738073263e+02,-2.994700000e+03
2.146000e-05,9.324047395e-08,1.740266667e-07,2.749066667e-08,2.749066667e-08,1.700430199e+03,1.121390000e+03
2.549000e-05,-4.606286499e-07,2.627733333e-07,2.721333333e-08,2.721333333e-08,-4.400421691e+02,6.398100000e+02
2.950000e-05,-3.464970810e-07,2.712666667e-07,2.830533333e-08,2.830533333e-08,-4.170373063e+02,4.909000000e+02
3.528000e-05,8.471166677e-08,2.149333333e-07,2.314000000e-08,2.314000000e-08,7.915922643e+02,4.256200000e+02
4.330000e-05,6.872974505e-08,1.939600000e-07,2.598266667e-08,2.598266667e-08,6.467975076e+02,3.238900000e+02
5.140000e-05,-7.228390263e-08,2.040133333e-07,2.336533333e-08,2.336533333e-08,-4.699428652e+02,2.352500000e+02
5.941000e-05,-8.977125563e-08,1.274866667e-07,2.388533333e-08,2.388533333e-08,-3.195120192e+02,2.529100000e+02
7.095000e-05,-3.458021821e-08,5.049200000e-08,1.925733333e-08,1.925733333e-08,-4.489577791e+02,3.487900000e+02
8.707000e-05,2.135646557e-08,4.608933333e-08,2.133733333e-08,2.133733333e-08,4.400926947e+02,2.635200000e+02
