X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.327,100.000,0.0,1.0e-06,0.381
0.000,0.000,0.000,5.566,2733.322,0.1,6.4e-04,0.898
0.000,0.000,0.000,4.500,2504.637,0.1,5.9e-04,0.863
0.000,0.000,0.000,7.747,1490.026,0.6,1.0e-06,0.454
0.000,0.000,0.000,0.000,299.789,0.0,1.0e-06,0.093
