X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.515,100.000,0.0,1.0e-06,0.232
0.000,0.000,0.000,4.961,2534.153,0.1,6.1e-04,0.881
0.000,0.000,0.000,4.238,2379.040,0.1,5.7e-04,0.847
0.000,0.000,0.000,6.661,1708.153,0.6,1.0e-06,0.225
0.000,0.000,0.000,0.000,592.672,0.0,1.0e-06,0.104
