time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.997828408e-06,6.004222222e-04,1.556177778e-07,6.604644444e-05,1.212871701e+03,5.633000000e+01
6.070000e-06,3.983206308e-06,2.388933333e-04,8.309333333e-08,2.627826667e-05,1.180378075e+03,7.704000000e+01
7.080000e-06,2.080319945e-06,9.570311111e-05,6.341333333e-08,1.052734222e-05,1.408257162e+03,1.097500000e+02
8.520000e-06,7.928618180e-07,2.560222222e-05,3.221688889e-08,2.816244444e-06,1.967704261e+03,1.941100000e+02
1.053000e-05,6.933929709e-07,2.516488889e-06,2.405333333e-08,2.768137778e-07,1.511670872e+03,6.401600000e+02
1.255000e-05,4.780885533e-07,-4.550088889e-07,3.917777778e-08,5.005097778e-08,1.445702881e+03,-1.495080000e+03
1.456000e-05,1.975114261e-07,-3.389333333e-07,5.100400000e-08,3.728266667e-08,2.034668736e+03,-1.419950000e+03
1.744000e-05,3.040714868e-08,-4.189288889e-08,1.391084444e-08,4.608217778e-09,5.243197544e+03,-4.235220000e+03
2.146000e-05,1.789714791e-08,2.172088889e-07,1.470351111e-08,2.389297778e-08,5.283463835e+03,1.000050000e+03
2.549000e-05,4.233762791e-08,3.413022222e-07,1.851377778e-08,3.754324444e-08,2.233864088e+03,5.557600000e+02
2.950000e-05,2.177621076e-08,3.037644444e-07,1.213964444e-08,3.341408889e-08,2.727716637e+03,4.705800000e+02
3.528000e-05,-2.169581657e-08,2.631288889e-07,7.979511111e-09,2.894417778e-08,-2.029360450e+03,3.844000000e+02
4.330000e-05,-2.148366552e-08,2.252266667e-07,5.856622222e-09,2.477493333e-08,-1.451906796e+03,3.030600000e+02
5.140000e-05,-8.054607565e-09,1.676444444e-07,6.388711111e-09,1.844088889e-08,-2.098244200e+03,2.772800000e+02
5.941000e-05,-5.069275089e-09,1.160573333e-07,9.747066667e-09,1.276630667e-08,-2.244369336e+03,2.783700000e+02
7.095000e-05,-7.763565042e-09,9.940222222e-08,5.142311111e-09,1.093424444e-08,-1.256597013e+03,2.295900000e+02
8.707000e-05,-1.042838964e-08,6.827866667e-08,4.841644444e-09,7.510653333e-09,-7.337786636e+02,2.096500000e+02
