,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.300358996333277e-06,1.5339201644653768e-06,1.620479713332817e-06,-2.6119064574804248e-06,-4.0767811622310204e-08,-6.254016023742335e-10,-6.558404203176335e-10,9.713885169556339e-09,-5.728074096705628e-08,-0.0007223093524338941,3.833576856787018e-06,4.090126543906315e-06,5.904827809237662e-05,0.00032376819514193586,-0.28418323158925995,3.84010500757659e-05,2.705629844394766e-05,-7.247187324296865,0.16826097426089837,-1.2641067092166314e-06,-3.244493133989243e-07,-6.953176811123422e-07,0.0010345664257116068,-3.378627532912938e-05
dB/dt tg02,4.803866138488186e-06,2.1550059519082304e-06,2.1927873846050034e-06,-1.3036453920756428e-06,-3.405397241981013e-08,-5.381010883702497e-10,-5.816688152521994e-10,6.258040759848445e-09,-3.688408122044977e-08,-0.0004580516013218329,3.24553961055727e-06,3.551285765021539e-06,3.64827076475653e-05,0.00020112481545869575,-0.23393647426485742,3.193739524444967e-05,2.2741911956455157e-05,-7.193641640908396,0.10808961136000451,-5.719595845967246e-07,-2.9283549010294104e-07,-6.279825183430072e-07,0.0006868311911044254,-2.177082122130894e-05
dB/dt tg03,1.332452862968667e-06,7.380335857663061e-07,7.63063423710766e-07,-1.001761867205732e-06,-2.585728616574389e-09,-1.9910327950127063e-10,-2.167438860675866e-10,4.167453685912057e-09,-2.5762245804143842e-08,-0.000331920689382538,1.1170865189340813e-06,1.2950164675869646e-06,2.773088974878384e-05,0.00013742614711682993,-0.1980966794021839,2.7397119931411413e-05,1.9589983655524487e-05,-3.0261918996095494,0.07538573815199072,2.799271618154812e-07,-1.0317199455447485e-10,-1.658925159975762e-07,0.00044374822248960003,-1.5242715592206824e-05
dB/dt tg04,-8.287941587519067e-07,-2.366849804447066e-07,-2.1938639890020893e-07,-7.623088225607112e-07,1.539223040446426e-08,2.024091660881771e-11,2.1599378373606045e-11,2.5547667709993617e-09,-1.6827991743615565e-08,-0.00022851100955053225,-2.478104403564603e-07,-1.7156730539786512e-07,1.987782224715736e-05,8.77287368140167e-05,-0.15487196078950852,2.290949403883791e-05,1.6387521218379388e-05,-0.15554289275257605,0.0491155345572544,7.497413840277494e-07,1.7636194781260092e-07,1.274159033892494e-07,0.0002589932353415223,-9.98389828853578e-06
dB/dt tg05,5.806952965092619e-07,4.5225204304219266e-07,4.5750247523120383e-07,-3.007817558786807e-07,4.637166826283443e-12,-8.516429696522834e-11,-9.474315243043988e-11,1.5578301565570998e-09,-9.982917413116569e-09,-0.0001336226650524806,4.265384350567619e-07,5.333130676136913e-07,1.0334282486791052e-05,4.961451861254543e-05,-0.10668045271369471,1.8812190130850763e-05,1.3409297625340106e-05,-1.46882143480586,0.028930345524736348,4.7312796938910385e-07,3.971007655634408e-08,-4.903208448250914e-08,0.00016913620891805968,-5.9176211524460064e-06
dB/dt tg06,6.310890864413004e-07,4.508155261642519e-07,4.525088359181486e-07,-1.5162431541501177e-07,-1.9138504271690658e-09,-7.853716092325469e-11,-8.749245966585108e-11,1.0225344791629295e-09,-6.526303120973366e-09,-8.832382198509311e-05,3.9807557738134125e-07,4.9102002982771e-07,6.3716301996254255e-06,3.123853126462081e-05,-0.07873129695811441,1.6074446128786547e-05,1.1395851425145258e-05,-1.3101099517376154,0.018791748329763033,3.995650839756296e-07,2.3978676201739225e-08,-5.369943854579947e-08,0.0001137462787814126,-3.868045812980379e-06
dB/dt tg07,3.3183631547068524e-08,1.3218165740910427e-07,1.3392467912401389e-07,-1.4247161620122508e-07,2.7086773079435368e-09,-1.8636289100675234e-11,-2.1666179269720956e-11,6.943785043854955e-10,-4.646339010192659e-09,-6.631174012576948e-05,3.3715224015604405e-08,9.322334452506421e-08,4.9972004300532244e-06,2.1816820862455925e-05,-0.06207303646785542,1.4128764859992019e-05,9.95521474874419e-06,-0.463376931300749,0.013320164707455895,4.40521718570707e-07,6.692447143991555e-08,2.3862905210118162e-08,7.377559237756497e-05,-2.7583638424383875e-06
dB/dt tg08,-2.467831705150506e-07,-3.3057749945526044e-08,-3.17101868272706e-08,-1.1609166053541008e-07,4.4409978565236865e-09,1.1853427336386408e-11,1.1904786365716693e-11,4.3581891590680494e-10,-3.061272311053338e-09,-4.6238039203506144e-05,-1.455717653884379e-07,-1.0689868732333642e-07,3.5971977439077068e-06,1.3998389362152141e-05,-0.04578998174409191,1.2136316474480528e-05,8.473289377913886e-06,0.0009155592022636392,0.00871905304546481,4.107961812803372e-07,8.113190626057217e-08,5.850373230487468e-08,4.397826209598508e-05,-1.8199022726649744e-06
dB/dt tg09,-7.92800685645018e-08,2.22347374733395e-08,2.248989579343328e-08,-5.896708099276624e-08,2.161280850716727e-09,1.0842447330714916e-12,2.969032836938162e-13,2.672870039259433e-10,-1.8540077419568787e-09,-2.8717627342660516e-05,-6.671098024255948e-08,-3.121054704909145e-08,2.0814583803924995e-06,8.06393380573091e-06,-0.03114611376808897,1.0252200280817502e-05,7.067239234141042e-06,-0.09480524508687188,0.005220828402579183,2.97901800989709e-07,5.633696127522186e-08,3.3886183491422257e-08,2.7671980644710865e-05,-1.100913048552775e-06
dB/dt tg10,1.0190368750330536e-07,9.370502734754432e-08,9.326820090397439e-08,-1.973096684931808e-08,5.437174591763973e-11,-1.27838025437757e-11,-1.4724560023717036e-11,1.8398840488643354e-10,-1.2041479059888488e-09,-1.8612937284630813e-05,2.8198681095332044e-08,6.410060429217677e-08,1.155620324241439e-06,4.9328900244672285e-06,-0.02218892108152683,8.951645928558351e-06,6.095617379535819e-06,-0.25587844053512515,0.003347008112783318,2.0686544841341656e-07,3.325061942092383e-08,7.800415054592207e-09,2.04517621309191e-05,-7.128459252224658e-07
