time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.760158616e-06,6.004222222e-04,1.556177778e-07,1.020717778e-04,1.246009230e+03,5.633000000e+01
6.070000e-06,2.468799035e-06,2.388933333e-04,8.309333333e-08,4.061186667e-05,1.623750043e+03,7.704000000e+01
7.080000e-06,1.520245778e-06,9.570311111e-05,6.341333333e-08,1.626952889e-05,1.735772699e+03,1.097500000e+02
8.520000e-06,9.297872706e-07,2.560222222e-05,3.221688889e-08,4.352377778e-06,1.769439690e+03,1.941100000e+02
1.053000e-05,1.425292450e-07,2.516488889e-06,2.405333333e-08,4.278031111e-07,4.340178038e+03,6.401600000e+02
1.255000e-05,-6.566589167e-08,-4.550088889e-07,3.917777778e-08,7.735151111e-08,-5.430727936e+03,-1.495080000e+03
1.456000e-05,-3.508281532e-08,-3.389333333e-07,5.100400000e-08,5.761866667e-08,-6.439105937e+03,-1.419950000e+03
1.744000e-05,-2.192930729e-08,-4.189288889e-08,1.391084444e-08,7.121791111e-09,-6.519736997e+03,-4.235220000e+03
2.146000e-05,-6.277139766e-08,2.172088889e-07,1.470351111e-08,3.692551111e-08,-2.288759139e+03,1.000050000e+03
2.549000e-05,-9.364279234e-08,3.413022222e-07,1.851377778e-08,5.802137778e-08,-1.315905970e+03,5.557600000e+02
2.950000e-05,-7.900365361e-08,3.037644444e-07,1.213964444e-08,5.163995556e-08,-1.155285553e+03,4.705800000e+02
3.528000e-05,-4.107586525e-08,2.631288889e-07,7.979511111e-09,4.473191111e-08,-1.326026019e+03,3.844000000e+02
4.330000e-05,-3.139800112e-08,2.252266667e-07,5.856622222e-09,3.828853333e-08,-1.127395574e+03,3.030600000e+02
5.140000e-05,-3.289055675e-08,1.676444444e-07,6.388711111e-09,2.849955556e-08,-8.213056397e+02,2.772800000e+02
5.941000e-05,-2.864993287e-08,1.160573333e-07,9.747066667e-09,1.972974667e-08,-7.073632511e+02,2.783700000e+02
7.095000e-05,-1.947165484e-08,9.940222222e-08,5.142311111e-09,1.689837778e-08,-6.807195841e+02,2.295900000e+02
8.707000e-05,-1.122619265e-08,6.827866667e-08,4.841644444e-09,1.160737333e-08,-6.985887466e+02,2.096500000e+02
