X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.498,100.000,0.0,1.0e-06,0.316
0.000,0.000,0.000,4.918,2568.103,0.1,6.2e-04,0.885
0.000,0.000,0.000,4.110,2368.987,0.1,5.8e-04,0.852
0.000,0.000,0.000,7.149,1535.437,0.6,1.0e-06,0.318
0.000,0.000,0.000,0.000,435.566,0.0,1.0e-06,0.098
