X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,3.128,100.000,0.0,1.0e-06,0.149
0.000,0.000,0.000,4.430,2104.928,0.2,5.8e-04,0.850
0.000,0.000,0.000,4.043,1979.792,0.2,5.5e-04,0.818
0.000,0.000,0.000,5.936,752.169,0.4,1.0e-06,0.172
0.000,0.000,0.000,0.000,480.645,0.0,1.0e-06,0.099
