X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.486,100.000,0.0,1.0e-06,0.244
0.000,0.000,0.000,4.964,2532.607,0.1,6.1e-04,0.883
0.000,0.000,0.000,4.209,2341.832,0.1,5.7e-04,0.848
0.000,0.000,0.000,8.409,1483.094,0.6,1.0e-06,0.315
0.000,0.000,0.000,0.000,442.762,0.0,1.0e-06,0.099
