X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.399,100.000,0.0,1.0e-06,0.288
0.000,0.000,0.000,5.208,2622.958,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.322,2417.040,0.1,5.8e-04,0.854
0.000,0.000,0.000,8.381,1511.295,0.5,1.0e-06,0.301
0.000,0.000,0.000,0.000,464.632,0.0,1.0e-06,0.100
