,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,3.92524703127007e-06,1.2290731991375942e-06,1.2871216347321508e-06,-2.2631756242718386e-06,-2.3142766800574182e-08,-5.017127623929097e-10,-5.684712514261249e-10,1.0780266293035509e-09,-4.954623566026653e-08,-0.0007024996679015028,3.0106873380748187e-06,3.531069320846499e-06,8.110203834143839e-06,0.00028288223550123503,-0.19151070705982837,4.310118887463369e-05,3.074948551667375e-05,-6.965729340041218,0.1461907920753702,-1.0639408602317508e-06,-2.0522508913033745e-07,-6.135228202373483e-07,-0.00015783921942308807,-2.892850178838126e-05
dB/dt tg02,7.839039312144203e-06,2.7578775161611693e-06,2.8928365709096756e-06,-2.927220461105214e-07,-7.449221770281214e-08,-9.977778031800811e-10,-9.475384074893933e-10,3.415212025410793e-08,-3.3906836118010617e-08,-0.0004040979391965224,6.2087052534982085e-06,5.935162556290342e-06,0.00011284325016244212,0.00018921901981202135,-0.13807291789843237,3.584020964584109e-05,2.589603300613526e-05,-7.696760076324511,0.10032038124040704,-1.770356307486462e-06,-7.981306064911837e-07,-1.2073391113092083e-06,-3.378806100519762e-05,-1.9882201341644726e-05
dB/dt tg03,1.1201017629844e-06,6.757833671185908e-07,6.993427423453846e-07,-7.999966471373886e-07,-5.058288308523556e-10,-1.9355002800848784e-10,-2.148030578068007e-10,3.7143990018689695e-09,-2.289645795265366e-08,-0.00032178438584137934,1.0710949380365409e-06,1.2828803975908586e-06,1.4646482408540325e-05,0.0001235945812250411,-0.1357990208117046,3.0754057402029274e-05,2.2211197411817854e-05,-2.920402942058978,0.06739098253114018,2.0063630330717932e-07,1.3185416190502341e-08,-1.7125313880352637e-07,-5.830777815472185e-05,-1.3420007086632036e-05
dB/dt tg04,-3.19668898689129e-06,-7.382224491151093e-07,-7.881170674678155e-07,-1.105504061397187e-06,4.5828821126401687e-08,3.346817580091182e-10,2.674310295455521e-10,-1.6807830879816947e-08,-1.4134652537089414e-08,-0.0002478412858874586,-2.2915834978573413e-06,-1.7722536910384335e-06,-5.1548792540009614e-05,7.292477807893424e-05,-0.12058585571582199,2.5726890624041802e-05,1.850292796195708e-05,0.3365231941410307,0.04122901200848815,1.4127717660759593e-06,5.321911621407375e-07,5.013568280915766e-07,-7.208121812445504e-05,-8.272060433021615e-06
dB/dt tg05,1.0832458090085626e-06,5.450671166936884e-07,5.667063380484586e-07,-1.1003493942549666e-07,-6.973066614502071e-09,-1.6346429743204948e-10,-1.5704816618975643e-10,6.318808471870009e-09,-9.24688210925985e-09,-0.00012454688378954202,9.282215101680993e-07,9.36834212550123e-07,2.2203695713567353e-05,4.7066547968190876e-05,-0.07126026590293649,2.1129649671522028e-05,1.5175469136706345e-05,-1.5352808738547645,0.02705331445219276,1.954679953275817e-07,-3.649330750172367e-08,-1.414935563653677e-07,-1.1005161908762455e-05,-5.44089392582827e-06
dB/dt tg06,1.4613327127125097e-06,6.137670417929141e-07,6.409405201981404e-07,7.572089713018064e-08,-1.3072142990739174e-08,-1.9944363258785517e-10,-1.8301753298811594e-10,8.408834506872578e-09,-6.287732789772317e-09,-7.723835541692894e-05,1.1767544493947848e-06,1.1105686364536956e-06,2.838331824738195e-05,3.135392520960825e-05,-0.05035331770799336,1.8061794475761216e-05,1.2893517580897356e-05,-1.447239767899451,0.018357570438896024,3.003099902077381e-08,-9.984688802059321e-08,-1.957986443395098e-07,1.4021371085848735e-06,-3.707664339851378e-06
dB/dt tg07,2.2961603351829025e-08,1.2450374854924933e-07,1.2659199204316943e-07,-1.0756251435775195e-07,2.6283184882746902e-09,-2.103668223778281e-11,-2.385712788619158e-11,8.269520667322246e-10,-4.242960392393091e-09,-6.540935677430686e-05,4.560954827084427e-08,1.0560528338132529e-07,3.60839519286613e-06,2.0260160017848472e-05,-0.04393197694334213,1.5883730314142874e-05,1.1238175188544418e-05,-0.4470385311013635,0.012258089427926645,3.671869327797607e-07,7.263100142019039e-08,2.424641115521049e-08,-8.40052843974716e-06,-2.4969342359752635e-06
dB/dt tg08,-6.466688403300847e-07,-1.1830261589077023e-07,-1.2831034962366108e-07,-1.7599575904416796e-07,9.5353105018632e-09,6.523553298744673e-11,5.375197303191714e-11,-2.8177658126904885e-09,-2.6449302260446286e-09,-5.027152184388892e-05,-4.942244828994705e-07,-3.807466295523169e-07,-8.478608788583175e-06,1.192243718401166e-05,-0.03498988098288396,1.3652138750191104e-05,9.547889653472822e-06,0.08629088097649788,0.007535355980156718,4.838888515122059e-07,1.470461700133002e-07,1.2576178035430216e-07,-1.1657779647602605e-05,-1.5527366095006563e-06
dB/dt tg09,-1.8921129441625853e-07,-2.192677588834637e-09,-4.9176445812844205e-09,-6.789744792399164e-08,3.5116121456127712e-09,1.501511121317225e-11,1.117583540542554e-11,-5.708471235376835e-10,-1.6658163241523e-09,-2.987700061886025e-05,-1.5936727750032195e-07,-1.0338571439276851e-07,-1.4579920169477336e-06,7.284155984270972e-06,-0.02305788296919574,1.153992532891425e-05,7.960567175743769e-06,-0.06814920783473644,0.004715586350848306,2.894133489972924e-07,7.762220178226789e-08,5.349898738463063e-08,-4.811453507230916e-06,-9.791689648646501e-07
dB/dt tg10,2.9041336464443653e-07,1.3060942064814076e-07,1.3585667839442044e-07,2.8689627116175212e-08,-2.4786962822327e-09,-4.01750395968942e-11,-3.637724728457333e-11,1.8511581036693828e-09,-1.1946104388631688e-09,-1.6588771555413995e-05,2.0339028999559576e-07,2.0362424694136083e-07,6.268564890167301e-06,5.244781211723535e-06,-0.014990164307129156,1.008099867135646e-05,6.866493271380817e-06,-0.2880044509001472,0.0033873690593646893,1.0905828164978686e-07,8.212779715575139e-09,-2.251343379044862e-08,1.1114019313924903e-06,-7.04565067512485e-07
