time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.043324925e-06,5.665777778e-04,5.685333333e-07,7.932088889e-05,1.551800481e+03,5.760000000e+01
6.070000e-06,1.346402369e-06,2.129777778e-04,1.468444444e-07,2.981688889e-05,2.392822662e+03,8.183000000e+01
7.080000e-06,1.150852713e-06,8.241777778e-05,8.480000000e-08,1.153848889e-05,2.055604926e+03,1.192800000e+02
8.520000e-06,1.040850536e-06,2.092444444e-05,4.490666667e-08,2.929422222e-06,1.614420530e+03,2.185200000e+02
1.053000e-05,1.416937575e-07,1.523733333e-06,4.780444444e-08,2.133226667e-07,4.286082039e+03,8.797800000e+02
1.255000e-05,-6.535946269e-08,-7.824000000e-07,5.367111111e-08,1.095360000e-07,-5.358744505e+03,-1.024630000e+03
1.456000e-05,3.535558852e-08,-4.391111111e-07,5.139555556e-08,6.147555556e-08,6.301354377e+03,-1.175560000e+03
1.744000e-05,6.895557773e-08,-1.099733333e-07,3.061333333e-08,1.539626667e-08,2.988026933e+03,-2.189150000e+03
2.146000e-05,-8.778596869e-09,1.723555556e-07,2.976000000e-08,2.976000000e-08,-8.356196483e+03,1.147850000e+03
2.549000e-05,-7.167874165e-08,3.459555556e-07,3.498666667e-08,4.843377778e-08,-1.546909604e+03,5.416900000e+02
2.950000e-05,-6.114111527e-08,2.938666667e-07,3.342222222e-08,4.114133333e-08,-1.348184445e+03,4.732700000e+02
3.528000e-05,-1.571269489e-08,2.218666667e-07,3.068444444e-08,3.106133333e-08,-2.475294237e+03,4.237300000e+02
4.330000e-05,-1.380178326e-08,2.327111111e-07,2.645333333e-08,3.257955556e-08,-1.918248853e+03,2.917200000e+02
5.140000e-05,-2.479794018e-08,1.866666667e-07,3.008000000e-08,3.008000000e-08,-9.752724871e+02,2.538300000e+02
5.941000e-05,-2.389063557e-08,1.242666667e-07,2.787555556e-08,2.787555556e-08,-7.853993185e+02,2.616400000e+02
7.095000e-05,-1.523397927e-08,6.634666667e-08,2.350222222e-08,2.350222222e-08,-7.886397621e+02,2.957000000e+02
8.707000e-05,-6.841686464e-09,6.353777778e-08,2.199111111e-08,2.199111111e-08,-9.559867885e+02,2.163400000e+02
