X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.503,100.000,0.0,1.0e-06,0.385
0.000,0.000,0.000,5.279,2577.858,0.1,6.3e-04,0.896
0.000,0.000,0.000,4.334,2351.854,0.1,5.9e-04,0.861
0.000,0.000,0.000,7.396,1670.480,0.6,1.0e-06,0.309
0.000,0.000,0.000,0.000,544.177,0.0,1.0e-06,0.104
