time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.155382547e-05,5.665777778e-04,5.685333333e-07,2.832888889e-05,3.944212437e+02,5.760000000e+01
6.070000e-06,1.393447245e-05,2.129777778e-04,1.468444444e-07,1.064888889e-05,5.038486167e+02,8.183000000e+01
7.080000e-06,6.804723682e-06,8.241777778e-05,8.480000000e-08,4.120888889e-06,6.286551590e+02,1.192800000e+02
8.520000e-06,2.935213516e-06,2.092444444e-05,4.490666667e-08,1.046222222e-06,8.088148556e+02,2.185200000e+02
1.053000e-05,8.003097484e-07,1.523733333e-06,4.780444444e-08,7.618666667e-08,1.351415471e+03,8.797800000e+02
1.255000e-05,9.312975590e-08,-7.824000000e-07,5.367111111e-08,3.912000000e-08,4.231974644e+03,-1.024630000e+03
1.456000e-05,-1.166942188e-07,-4.391111111e-07,5.139555556e-08,2.195555556e-08,-2.842538731e+03,-1.175560000e+03
1.744000e-05,-2.152116850e-07,-1.099733333e-07,3.061333333e-08,5.498666667e-09,-1.399115422e+03,-2.189150000e+03
2.146000e-05,-2.357458007e-07,1.723555556e-07,2.976000000e-08,2.976000000e-08,-9.318143696e+02,1.147850000e+03
2.549000e-05,-2.152240506e-07,3.459555556e-07,3.498666667e-08,3.498666667e-08,-7.432438373e+02,5.416900000e+02
2.950000e-05,-1.825989675e-07,2.938666667e-07,3.342222222e-08,3.342222222e-08,-6.500887813e+02,4.732700000e+02
3.528000e-05,-1.395044888e-07,2.218666667e-07,3.068444444e-08,3.068444444e-08,-5.773003591e+02,4.237300000e+02
4.330000e-05,-1.033430698e-07,2.327111111e-07,2.645333333e-08,2.645333333e-08,-5.011959010e+02,2.917200000e+02
5.140000e-05,-8.078034860e-08,1.866666667e-07,3.008000000e-08,3.008000000e-08,-4.438121929e+02,2.538300000e+02
5.941000e-05,-6.435554685e-08,1.242666667e-07,2.787555556e-08,2.787555556e-08,-4.056813093e+02,2.616400000e+02
7.095000e-05,-4.674776660e-08,6.634666667e-08,2.350222222e-08,2.350222222e-08,-3.734624988e+02,2.957000000e+02
8.707000e-05,-3.256069510e-08,6.353777778e-08,2.199111111e-08,2.199111111e-08,-3.378818712e+02,2.163400000e+02
