time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.121204120e-06,5.665777778e-04,5.685333333e-07,6.232355556e-05,1.532188602e+03,5.760000000e+01
6.070000e-06,2.165842562e-06,2.129777778e-04,1.468444444e-07,2.342755556e-05,1.742913506e+03,8.183000000e+01
7.080000e-06,1.169646380e-06,8.241777778e-05,8.480000000e-08,9.065955556e-06,2.033526141e+03,1.192800000e+02
8.520000e-06,5.380008958e-07,2.092444444e-05,4.490666667e-08,2.301688889e-06,2.506610874e+03,2.185200000e+02
1.053000e-05,2.390875447e-07,1.523733333e-06,4.780444444e-08,1.676106667e-07,3.024054796e+03,8.797800000e+02
1.255000e-05,9.884106414e-08,-7.824000000e-07,5.367111111e-08,8.606400000e-08,4.067339507e+03,-1.024630000e+03
1.456000e-05,1.774895154e-08,-4.391111111e-07,5.139555556e-08,4.830222222e-08,9.976023935e+03,-1.175560000e+03
1.744000e-05,-3.099993236e-08,-1.099733333e-07,3.061333333e-08,1.209706667e-08,-5.091631265e+03,-2.189150000e+03
2.146000e-05,-4.216049551e-08,1.723555556e-07,2.976000000e-08,2.976000000e-08,-2.935541624e+03,1.147850000e+03
2.549000e-05,-3.727663069e-08,3.459555556e-07,3.498666667e-08,3.805511111e-08,-2.392034376e+03,5.416900000e+02
2.950000e-05,-3.600349778e-08,2.938666667e-07,3.342222222e-08,3.342222222e-08,-1.919000494e+03,4.732700000e+02
3.528000e-05,-3.579900683e-08,2.218666667e-07,3.068444444e-08,3.068444444e-08,-1.429595909e+03,4.237300000e+02
4.330000e-05,-2.888322249e-08,2.327111111e-07,2.645333333e-08,2.645333333e-08,-1.172459866e+03,2.917200000e+02
5.140000e-05,-2.194700090e-08,1.866666667e-07,3.008000000e-08,3.008000000e-08,-1.058001436e+03,2.538300000e+02
5.941000e-05,-1.783104358e-08,1.242666667e-07,2.787555556e-08,2.787555556e-08,-9.545334415e+02,2.616400000e+02
7.095000e-05,-1.421429524e-08,6.634666667e-08,2.350222222e-08,2.350222222e-08,-8.259188070e+02,2.957000000e+02
8.707000e-05,-1.120799801e-08,6.353777778e-08,2.199111111e-08,2.199111111e-08,-6.879263933e+02,2.163400000e+02
