time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.853393575e-06,5.317244444e-04,1.858666667e-07,9.039315556e-05,1.013380740e+03,6.109000000e+01
6.070000e-06,4.137761047e-06,2.057288889e-04,1.216697778e-07,3.497391111e-05,1.150798791e+03,8.511000000e+01
7.080000e-06,1.220432140e-06,7.873822222e-05,1.071102222e-07,1.338549778e-05,2.009522931e+03,1.250100000e+02
8.520000e-06,-1.330497365e-07,1.878711111e-05,4.694044444e-08,3.193808889e-06,-6.467684348e+03,2.386300000e+02
1.053000e-05,6.789095812e-07,2.268666667e-07,3.649911111e-08,3.856733333e-08,1.533094443e+03,3.184450000e+03
1.255000e-05,5.754665831e-07,-1.360288889e-06,4.203866667e-08,2.312491111e-07,1.277628342e+03,-7.203600000e+02
1.456000e-05,7.981419769e-08,-8.766711111e-07,4.960088889e-08,1.490340889e-07,3.722503318e+03,-7.537000000e+02
1.744000e-05,-2.014755192e-07,-2.716933333e-07,2.336088889e-08,4.618786667e-08,-1.486272686e+03,-1.217940000e+03
2.146000e-05,-9.456946271e-08,9.364400000e-08,1.895111111e-08,1.895111111e-08,-1.741568962e+03,1.752410000e+03
2.549000e-05,7.014143291e-08,1.697582222e-07,2.161155556e-08,2.885889778e-08,1.595479904e+03,8.852400000e+02
2.950000e-05,4.263415608e-08,2.454533333e-07,1.880533333e-08,4.172706667e-08,1.742939636e+03,5.425700000e+02
3.528000e-05,-7.778129367e-08,2.572977778e-07,1.745506667e-08,4.374062222e-08,-8.663494111e+02,3.902900000e+02
4.330000e-05,-6.310346596e-08,1.814568889e-07,1.532124444e-08,3.084767111e-08,-7.079058758e+02,3.500600000e+02
5.140000e-05,-1.324692163e-08,1.584240000e-07,1.742226667e-08,2.693208000e-08,-1.505944536e+03,2.879400000e+02
5.941000e-05,-2.217661144e-09,1.121577778e-07,1.521920000e-08,1.906682222e-08,-3.894587282e+03,2.847800000e+02
7.095000e-05,-1.206431736e-08,1.016617778e-07,1.268448889e-08,1.728250222e-08,-9.366305484e+02,2.261700000e+02
8.707000e-05,-2.288944837e-08,8.023244444e-08,1.104084444e-08,1.363951556e-08,-4.344632316e+02,1.882500000e+02
