X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.286,100.000,0.0,1.0e-06,0.585
0.000,0.000,0.000,5.687,2808.338,0.1,6.4e-04,0.905
0.000,0.000,0.000,4.485,2573.159,0.1,5.9e-04,0.870
0.000,0.000,0.000,7.952,2303.867,0.6,1.0e-06,0.327
0.000,0.000,0.000,0.000,658.402,0.0,1.0e-06,0.105
