X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.394,100.000,0.0,1.0e-06,0.212
0.000,0.000,0.000,4.662,2551.023,0.1,6.0e-04,0.878
0.000,0.000,0.000,3.993,2357.895,0.2,5.7e-04,0.844
0.000,0.000,0.000,7.640,1201.817,0.6,1.0e-06,0.369
0.000,0.000,0.000,0.000,334.576,0.0,1.0e-06,0.094
