,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.814876314116333e-06,1.506342556953002e-06,1.5889716920100873e-06,-2.2828513584278555e-06,-3.3313003394099694e-08,-4.943850486723582e-10,-4.674626410584462e-10,2.7526346560561678e-09,-4.9241185250415954e-08,-0.000711920744198086,2.9386265487384953e-06,2.7735287965148407e-06,-1.0952813814643493e-05,0.0002824807222572822,-0.1193337375271766,5.6912878702140354e-05,4.069918986115262e-05,-8.630914387195117,0.14855617288496595,-1.647686347021067e-06,-1.5584972421197e-07,-4.360446669332183e-07,-9.97480912303265e-05,-2.9470058181375137e-05
dB/dt tg02,6.264863974900507e-06,1.8101361692189377e-06,1.8768673905874646e-06,-1.2804566743854082e-07,-5.9502781295393555e-08,-1.085954842053084e-09,-1.4251914066033325e-09,2.363637290754689e-08,-4.2670577685552634e-08,-0.00042554946665266334,6.70622927714176e-06,9.367386243457728e-06,8.511127684322324e-05,0.0002503946771895882,-0.08278526985299349,4.7129283505770864e-05,3.428913179948215e-05,1.2775751376148425,0.12621592594333025,-2.0225218197442567e-06,-9.050566270594414e-07,-1.9910552540202644e-06,1.1699120105878106e-05,-2.5354858352301544e-05
dB/dt tg03,1.2623080014825647e-06,7.017800875823791e-07,7.263021758703417e-07,-7.99767165054865e-07,-2.087013859936543e-09,-2.00439907627841e-10,-2.236713356796085e-10,3.4818148244402385e-09,-2.361678588147091e-08,-0.0003318591354579839,1.081378044415042e-06,1.3223291115451323e-06,7.058198382566763e-06,0.00012908033987270626,-0.09147146569422765,4.024719382509784e-05,2.9107239636247587e-05,-2.759733368914598,0.0707534408350504,6.643719824748446e-08,4.1869344612760746e-08,-1.6413493121333572e-07,-3.433906871633494e-05,-1.4157660243056882e-05
dB/dt tg04,-1.9136289473900484e-06,-6.496086503401778e-08,-6.736836542352268e-08,-1.2142783491227326e-06,3.321398037683823e-08,3.8370209631332785e-10,5.730919046930644e-10,-1.020026107042156e-08,-9.438752410113826e-09,-0.00024924734245697756,-2.6142370316317626e-06,-4.0060128522559605e-06,-4.598325848114511e-05,4.0900837007118805e-05,-0.08736333671057236,3.348630214843151e-05,2.399820058409453e-05,-5.374431552186975,0.029338570750530483,1.3347443146824847e-06,6.494286698630972e-07,1.0359875384926018e-06,-6.34310606475237e-05,-5.801955921942133e-06
dB/dt tg05,8.036547707662262e-07,3.9560082424064544e-07,4.0522508967067207e-07,-8.731208374436156e-08,-4.042197662992127e-09,-1.7688525011556226e-10,-2.372500372896139e-10,4.53538846740245e-09,-1.0803346514592787e-08,-0.00013226528794198537,9.839148723396934e-07,1.503048611495112e-06,1.6655252866643195e-05,5.786221293321243e-05,-0.04870919275104652,2.7377985984603014e-05,1.971823315196698e-05,-0.0005335693348677782,0.031803788890255216,1.5299361870061358e-07,-3.2534961398898444e-08,-2.5896470917388413e-07,-1.2408240123585187e-06,-6.456746687535426e-06
dB/dt tg06,1.0019057425733477e-06,3.7289447807658363e-07,3.8159267925732606e-07,1.1333083100418702e-07,-8.357236422146409e-09,-2.189522927821892e-10,-3.037901412111367e-10,5.7486047449078245e-09,-8.438450651876466e-09,-8.44643627099555e-05,1.2723407515786162e-06,1.973522368409812e-06,2.24962498098977e-05,4.617210439434914e-05,-0.03394096495366649,2.3297675797969926e-05,1.6703669063460006e-05,0.8485574125895725,0.024537290140506138,1.5276029002043206e-10,-1.1110563064639493e-07,-3.8418906645366524e-07,8.895478337542361e-06,-5.01911542154764e-06
dB/dt tg07,1.750004992527459e-08,1.280004483316351e-07,1.2944893531488888e-07,-1.0918791435195126e-07,2.8313423578108045e-09,-2.0863330915359823e-11,-2.6571355447011895e-11,7.457685283089116e-10,-4.385695832846915e-09,-6.913387342441216e-05,2.5953763221700705e-08,1.1489231002440161e-07,2.305428379448217e-06,2.1249148282868954e-05,-0.03121548641247585,2.0396503748188094e-05,1.4462629971056533e-05,-0.3725510018470351,0.01287082328836767,3.4144892307752764e-07,9.156836371609395e-08,3.23451882736653e-08,-4.805712155110389e-06,-2.6370188215837458e-06
dB/dt tg08,-4.40963680309034e-07,-3.7216398769064023e-09,-6.165658881757805e-09,-1.95497925685413e-07,7.607265837409566e-09,7.398756897740872e-11,1.0570835098849163e-10,-1.6896107176782134e-09,-1.8325637123045555e-09,-5.186927711119781e-05,-5.621870470156605e-07,-7.663933258236763e-07,-7.426671256797417e-06,6.3309904697002e-06,-0.025750325943551228,1.743603326703228e-05,1.2208884841724602e-05,-0.8819320233949695,0.005465595985971667,4.6204449070231113e-07,1.7745985500949207e-07,2.2362541090205647e-07,-1.0405697818082333e-05,-1.1268920943131183e-06
dB/dt tg09,-1.3812308894226918e-07,2.902059840806566e-08,2.8024789088781603e-08,-7.365799038372861e-08,3.0897128391639552e-09,1.751204029553065e-11,2.4544927350601518e-11,-2.8426859004165926e-10,-1.4725106249465843e-09,-3.1526321363338355e-05,-1.8702828047588572e-07,-2.0756015989461704e-07,-1.4281082603620607e-06,5.942546572260008e-06,-0.01684043487034634,1.4648689464937266e-05,1.0138216773799679e-05,-0.3117303319869311,0.004270718374346477,2.731367508704649e-07,9.392177727224562e-08,8.419186991995733e-08,-3.738653273951649e-06,-8.917693794741789e-07
dB/dt tg10,1.8240962016218706e-07,7.778488618350696e-08,7.882681931447186e-08,3.686573850169204e-08,-1.3290117562713733e-09,-4.369484922330401e-11,-6.271348309064344e-11,1.259046499370005e-09,-1.6603543826077186e-09,-1.864125265750818e-05,2.1358067065569636e-07,3.889935183593891e-07,5.043013370729279e-06,8.4330952188202e-06,-0.01060127337976203,1.272983325861642e-05,8.72177486219903e-06,0.22552218230834875,0.0047054008612776805,9.737818226013815e-08,1.1580007919390883e-08,-6.025095040234935e-08,2.4673160109343916e-06,-9.855604341023146e-07
