time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.458193292e-06,5.317244444e-04,1.858666667e-07,7.444142222e-05,1.154525497e+03,6.109000000e+01
6.070000e-06,9.011449593e-08,2.057288889e-04,1.216697778e-07,2.880204444e-05,1.475638224e+04,8.511000000e+01
7.080000e-06,1.691779417e-06,7.873822222e-05,1.071102222e-07,1.102335111e-05,1.616365477e+03,1.250100000e+02
8.520000e-06,2.791990269e-06,1.878711111e-05,4.694044444e-08,2.630195556e-06,8.501239052e+02,2.386300000e+02
1.053000e-05,-1.204150035e-07,2.268666667e-07,3.649911111e-08,3.649911111e-08,-4.856497092e+03,3.184450000e+03
1.255000e-05,-5.907730763e-07,-1.360288889e-06,4.203866667e-08,1.904404444e-07,-1.255463662e+03,-7.203600000e+02
1.456000e-05,4.345079230e-08,-8.766711111e-07,4.960088889e-08,1.227339556e-07,5.583288403e+03,-7.537000000e+02
1.744000e-05,3.200315310e-07,-2.716933333e-07,2.336088889e-08,3.803706667e-08,1.091737361e+03,-1.217940000e+03
2.146000e-05,4.823431811e-08,9.364400000e-08,1.895111111e-08,1.895111111e-08,2.728164343e+03,1.752410000e+03
2.549000e-05,-2.081982715e-07,1.697582222e-07,2.161155556e-08,2.376615111e-08,-7.724843349e+02,8.852400000e+02
2.950000e-05,-1.634703967e-07,2.454533333e-07,1.880533333e-08,3.436346667e-08,-7.114778472e+02,5.425700000e+02
3.528000e-05,2.323896126e-08,2.572977778e-07,1.745506667e-08,3.602168889e-08,1.938498122e+03,3.902900000e+02
4.330000e-05,1.650700068e-08,1.814568889e-07,1.532124444e-08,2.540396444e-08,1.730741523e+03,3.500600000e+02
5.140000e-05,-4.381505633e-08,1.584240000e-07,1.742226667e-08,2.217936000e-08,-6.783753189e+02,2.879400000e+02
5.941000e-05,-4.987908247e-08,1.121577778e-07,1.521920000e-08,1.570208889e-08,-4.887790640e+02,2.847800000e+02
7.095000e-05,-2.381369661e-08,1.016617778e-07,1.268448889e-08,1.423264889e-08,-5.952310933e+02,2.261700000e+02
8.707000e-05,2.379633591e-09,8.023244444e-08,1.104084444e-08,1.123254222e-08,1.965033018e+03,1.882500000e+02
