time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.637926605e-06,5.317244444e-04,1.858666667e-07,2.658622222e-05,2.881473277e+03,6.109000000e+01
6.070000e-06,2.093248079e-06,2.057288889e-04,1.216697778e-07,1.028644444e-05,1.812574506e+03,8.511000000e+01
7.080000e-06,5.422965951e-07,7.873822222e-05,1.071102222e-07,3.936911111e-06,3.450993480e+03,1.250100000e+02
8.520000e-06,-4.528307101e-07,1.878711111e-05,4.694044444e-08,9.393555556e-07,-2.858474006e+03,2.386300000e+02
1.053000e-05,3.642956476e-07,2.268666667e-07,3.649911111e-08,3.649911111e-08,2.321707725e+03,3.184450000e+03
1.255000e-05,4.007821744e-07,-1.360288889e-06,4.203866667e-08,6.801444444e-08,1.626094118e+03,-7.203600000e+02
1.456000e-05,7.543903307e-08,-8.766711111e-07,4.960088889e-08,4.383355556e-08,3.865073759e+03,-7.537000000e+02
1.744000e-05,-8.708966499e-08,-2.716933333e-07,2.336088889e-08,1.358466667e-08,-2.599774058e+03,-1.217940000e+03
2.146000e-05,-1.056525109e-08,9.364400000e-08,1.895111111e-08,1.895111111e-08,-7.507950641e+03,1.752410000e+03
2.549000e-05,7.855087831e-08,1.697582222e-07,2.161155556e-08,2.161155556e-08,1.479473069e+03,8.852400000e+02
2.950000e-05,5.549494840e-08,2.454533333e-07,1.880533333e-08,1.880533333e-08,1.462014990e+03,5.425700000e+02
3.528000e-05,-2.115369802e-08,2.572977778e-07,1.745506667e-08,1.745506667e-08,-2.063885781e+03,3.902900000e+02
4.330000e-05,-1.869586990e-08,1.814568889e-07,1.532124444e-08,1.532124444e-08,-1.592870764e+03,3.500600000e+02
5.140000e-05,6.192661205e-09,1.584240000e-07,1.742226667e-08,1.742226667e-08,2.500157727e+03,2.879400000e+02
5.941000e-05,9.750464317e-09,1.121577778e-07,1.521920000e-08,1.521920000e-08,1.451135727e+03,2.847800000e+02
7.095000e-05,9.790955935e-10,1.016617778e-07,1.268448889e-08,1.268448889e-08,4.996740051e+03,2.261700000e+02
8.707000e-05,-7.834446308e-09,8.023244444e-08,1.104084444e-08,1.104084444e-08,-8.879142792e+02,1.882500000e+02
