X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.438,100.000,0.0,1.0e-06,0.382
0.000,0.000,0.000,5.423,2622.250,0.1,6.2e-04,0.892
0.000,0.000,0.000,4.487,2437.695,0.1,5.8e-04,0.858
0.000,0.000,0.000,7.793,1511.511,0.6,1.0e-06,0.346
0.000,0.000,0.000,0.000,399.196,0.0,1.0e-06,0.096
