time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.508713964e-06,5.707200000e-04,1.855022222e-07,2.853600000e-05,1.044160309e+03,5.826000000e+01
6.070000e-06,5.129436239e-06,2.237688889e-04,1.322751111e-07,1.118844444e-05,9.972328535e+02,8.047000000e+01
7.080000e-06,2.459475722e-06,8.810444444e-05,9.881911111e-08,4.405222222e-06,1.259525692e+03,1.159900000e+02
8.520000e-06,7.118397983e-07,2.237688889e-05,5.452088889e-08,1.118844444e-06,2.114316433e+03,2.123600000e+02
1.053000e-05,8.620048241e-07,1.425888889e-06,3.582488889e-08,7.129444444e-08,1.307486070e+03,9.349000000e+02
1.255000e-05,6.453087425e-07,-8.630044444e-07,2.501911111e-08,4.315022222e-08,1.183694358e+03,-9.756200000e+02
1.456000e-05,2.418157002e-07,-6.928088889e-07,2.921022222e-08,3.464044444e-08,1.777865348e+03,-8.816600000e+02
1.744000e-05,1.248184223e-08,-1.472537778e-07,1.886000000e-08,7.362688889e-09,9.492797717e+03,-1.832000000e+03
2.146000e-05,2.561304591e-08,2.026311111e-07,1.895111111e-08,1.895111111e-08,4.160387716e+03,1.047650000e+03
2.549000e-05,8.115132046e-08,3.037644444e-07,1.758080000e-08,1.758080000e-08,1.447695975e+03,6.005500000e+02
2.950000e-05,5.108284016e-08,3.119644444e-07,1.593715556e-08,1.593715556e-08,1.545031849e+03,4.622500000e+02
3.528000e-05,-2.165560740e-08,2.846311111e-07,1.560186667e-08,1.560186667e-08,-2.031871691e+03,3.649300000e+02
4.330000e-05,-2.199873728e-08,2.323333333e-07,1.668244444e-08,1.668244444e-08,-1.429154422e+03,2.968200000e+02
5.140000e-05,-6.393432205e-10,1.684280000e-07,1.678266667e-08,1.678266667e-08,-1.136046860e+04,2.764300000e+02
5.941000e-05,2.770786965e-09,1.488026667e-07,1.479462222e-08,1.479462222e-08,3.357294782e+03,2.358700000e+02
7.095000e-05,-4.016851118e-09,1.183715556e-07,1.257151111e-08,1.257151111e-08,-1.949753298e+03,2.043300000e+02
8.707000e-05,-1.063126591e-08,8.764888889e-08,1.189000000e-08,1.189000000e-08,-7.244135951e+02,1.775000000e+02
