X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.412,100.000,0.0,1.0e-06,0.293
0.000,0.000,0.000,5.237,2648.740,0.1,6.3e-04,0.890
0.000,0.000,0.000,4.303,2430.390,0.1,5.8e-04,0.854
0.000,0.000,0.000,8.717,1564.990,0.5,1.0e-06,0.286
0.000,0.000,0.000,0.000,450.957,0.0,1.0e-06,0.099
