X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.663,100.000,0.0,1.0e-06,0.370
0.000,0.000,0.000,5.294,2497.330,0.1,6.2e-04,0.888
0.000,0.000,0.000,4.471,2316.725,0.1,5.8e-04,0.855
0.000,0.000,0.000,8.007,1526.009,0.5,1.0e-06,0.296
0.000,0.000,0.000,0.000,434.804,0.0,1.0e-06,0.097
