X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.637,100.000,0.0,1.0e-06,0.203
0.000,0.000,0.000,4.875,2456.457,0.1,6.0e-04,0.872
0.000,0.000,0.000,4.189,2266.573,0.2,5.7e-04,0.838
0.000,0.000,0.000,7.645,1572.152,0.5,1.0e-06,0.210
0.000,0.000,0.000,0.000,488.195,0.0,1.0e-06,0.100
