time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,8.576579090e-06,5.707200000e-04,1.855022222e-07,9.702240000e-05,9.555824314e+02,5.826000000e+01
6.070000e-06,6.554018273e-06,2.237688889e-04,1.322751111e-07,3.804071111e-05,8.469112521e+02,8.047000000e+01
7.080000e-06,2.673807136e-06,8.810444444e-05,9.881911111e-08,1.497775556e-05,1.191284081e+03,1.159900000e+02
8.520000e-06,1.428731821e-07,2.237688889e-05,5.452088889e-08,3.804071111e-06,6.167715751e+03,2.123600000e+02
1.053000e-05,9.285471892e-07,1.425888889e-06,3.582488889e-08,2.424011111e-07,1.244249710e+03,9.349000000e+02
1.255000e-05,7.676398534e-07,-8.630044444e-07,2.501911111e-08,1.467107556e-07,1.054337373e+03,-9.756200000e+02
1.456000e-05,1.431805691e-07,-6.928088889e-07,2.921022222e-08,1.177775111e-07,2.521346144e+03,-8.816600000e+02
1.744000e-05,-1.789918506e-07,-1.472537778e-07,1.886000000e-08,2.503314222e-08,-1.608265875e+03,-1.832000000e+03
2.146000e-05,-7.440311649e-08,2.026311111e-07,1.895111111e-08,3.444728889e-08,-2.043527749e+03,1.047650000e+03
2.549000e-05,7.267360601e-08,3.037644444e-07,1.758080000e-08,5.163995556e-08,1.558200314e+03,6.005500000e+02
2.950000e-05,3.990534273e-08,3.119644444e-07,1.593715556e-08,5.303395556e-08,1.821517844e+03,4.622500000e+02
3.528000e-05,-7.790310986e-08,2.846311111e-07,1.560186667e-08,4.838728889e-08,-8.654460418e+02,3.649300000e+02
4.330000e-05,-6.400307131e-08,2.323333333e-07,1.668244444e-08,3.949666667e-08,-7.012568494e+02,2.968200000e+02
5.140000e-05,-1.569039488e-08,1.684280000e-07,1.678266667e-08,2.863276000e-08,-1.345229469e+03,2.764300000e+02
5.941000e-05,-4.630299068e-09,1.488026667e-07,1.479462222e-08,2.529645333e-08,-2.384069276e+03,2.358700000e+02
7.095000e-05,-1.367632301e-08,1.183715556e-07,1.257151111e-08,2.012316444e-08,-8.615039122e+02,2.043300000e+02
8.707000e-05,-2.378918977e-08,8.764888889e-08,1.189000000e-08,1.490031111e-08,-4.234383078e+02,1.775000000e+02
