X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.448,100.000,0.0,1.0e-06,0.292
0.000,0.000,0.000,5.280,2617.709,0.1,6.2e-04,0.888
0.000,0.000,0.000,4.383,2405.806,0.1,5.8e-04,0.853
0.000,0.000,0.000,8.342,1640.559,0.5,1.0e-06,0.299
0.000,0.000,0.000,0.000,446.733,0.0,1.0e-06,0.099
