time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.603399878e-06,5.707200000e-04,1.855022222e-07,7.990080000e-05,1.269140813e+03,5.826000000e+01
6.070000e-06,3.928392838e-06,2.237688889e-04,1.322751111e-07,3.132764444e-05,1.191332696e+03,8.047000000e+01
7.080000e-06,1.887712701e-06,8.810444444e-05,9.881911111e-08,1.233462222e-05,1.502489545e+03,1.159900000e+02
8.520000e-06,5.285684767e-07,2.237688889e-05,5.452088889e-08,3.132764444e-06,2.578441740e+03,2.123600000e+02
1.053000e-05,6.499027695e-07,1.425888889e-06,3.582488889e-08,1.996244444e-07,1.578378935e+03,9.349000000e+02
1.255000e-05,4.799340800e-07,-8.630044444e-07,2.501911111e-08,1.208206222e-07,1.441994322e+03,-9.756200000e+02
1.456000e-05,1.636835942e-07,-6.928088889e-07,2.921022222e-08,9.699324444e-08,2.306136944e+03,-8.816600000e+02
1.744000e-05,-1.361978503e-08,-1.472537778e-07,1.886000000e-08,2.061552889e-08,-8.956393863e+03,-1.832000000e+03
2.146000e-05,-8.791969541e-11,2.026311111e-07,1.895111111e-08,2.836835556e-08,-1.828312832e+05,1.047650000e+03
2.549000e-05,4.577441582e-08,3.037644444e-07,1.758080000e-08,4.252702222e-08,2.120602263e+03,6.005500000e+02
2.950000e-05,2.483679326e-08,3.119644444e-07,1.593715556e-08,4.367502222e-08,2.498755589e+03,4.622500000e+02
3.528000e-05,-2.877503589e-08,2.846311111e-07,1.560186667e-08,3.984835556e-08,-1.681122174e+03,3.649300000e+02
4.330000e-05,-2.625348328e-08,2.323333333e-07,1.668244444e-08,3.252666667e-08,-1.270241714e+03,2.968200000e+02
5.140000e-05,-7.756768497e-09,1.684280000e-07,1.678266667e-08,2.357992000e-08,-2.151617502e+03,2.764300000e+02
5.941000e-05,-3.754313035e-09,1.488026667e-07,1.479462222e-08,2.083237333e-08,-2.741813509e+03,2.358700000e+02
7.095000e-05,-7.573415242e-09,1.183715556e-07,1.257151111e-08,1.657201778e-08,-1.277543336e+03,2.043300000e+02
8.707000e-05,-1.148558855e-08,8.764888889e-08,1.189000000e-08,1.227084444e-08,-6.880305830e+02,1.775000000e+02
