,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,7.494514160198498e-06,1.3277160691991704e-06,1.4463653909314627e-06,-1.4500642665889427e-06,-8.428973252557176e-08,-1.0141466952959993e-09,-1.0007357884122835e-09,3.933131524180972e-09,-4.528942748060695e-08,-0.0007463510056602946,6.157470198067549e-06,6.1617007999526815e-06,2.0247621705835367e-05,0.00027240629804948315,-0.10188097758101222,5.695978494151905e-05,4.1107198797991115e-05,-8.771875236953546,0.14363969054633197,-3.4058385942331684e-06,-7.41462624772718e-07,-1.2713784195824933e-06,-2.055888480466502e-05,-2.7916082173900797e-05
dB/dt tg02,-1.821714691956409e-06,1.7120465881523655e-07,1.7042234798387578e-07,-1.7819893780871028e-06,4.5670576942337676e-08,1.61926799172329e-10,-2.1826770373629757e-10,7.837382665130414e-09,-3.393432075303879e-08,-0.0005699562984509118,-1.2636903401782623e-06,1.2466471838045697e-06,-0.0001500547278092332,0.00020551498547588548,-0.14831709321011113,4.720833665949478e-05,3.443911428846071e-05,9.689308042578228,0.10665432812263452,1.3579846937437979e-06,5.175392962268146e-07,-1.1485367680440594e-07,4.609498532087977e-05,-2.0936966858673748e-05
dB/dt tg03,1.4298867267518305e-06,5.228469060367018e-07,5.53320742691685e-07,-6.820189573795948e-07,-7.379530923316903e-09,-2.5360624546595083e-10,-2.8255425221152153e-10,2.518974479333094e-09,-2.135328182050912e-08,-0.0003620698668780181,1.3954626246098237e-06,1.6651072438370584e-06,-2.6924987991705184e-06,0.00012183725976834805,-0.09646771874865834,4.04267713109485e-05,2.9708153131553157e-05,-2.3146931385113034,0.06739418578505611,-1.0493776855858033e-07,-1.3997541903174814e-08,-2.5370929374978434e-07,-1.8988025572565995e-06,-1.3201870145862835e-05
dB/dt tg04,3.7560544229478425e-06,7.278188848673363e-07,7.799646830114273e-07,8.579895652474649e-08,-4.6126966848390975e-08,-5.386126458527184e-10,-3.3228028113327225e-10,-1.2203225754207876e-09,-1.1601931328127418e-08,-0.00020126142113761593,3.2327813045563348e-06,1.9952010113565123e-06,9.458991757151544e-05,5.900326488952318e-05,-0.0509494636451653,3.371275227671301e-05,2.4843772862991943e-05,-10.160413030680598,0.03689257351530636,-1.2213437128569481e-06,-3.944946149402574e-07,-3.6879203507940164e-07,-3.392869061666223e-05,-7.196056225546613e-06
dB/dt tg05,-6.037008531551586e-07,1.0104011699361546e-07,9.860833620224204e-08,-3.703431600983002e-07,1.4992661472965647e-08,3.926195128162064e-11,-2.893281121104113e-11,1.785848455087104e-09,-9.027401871826185e-09,-0.00016306132206376375,-3.9517274636875073e-07,1.025019155881209e-07,-2.5440190348671572e-05,4.958357154254542e-05,-0.06340688109245152,2.7533520012156523e-05,2.0172314885963467e-05,1.5038298124663616,0.02813509102707545,7.953808376148154e-07,2.1619076587756727e-07,6.781172555778806e-08,8.626016735771408e-06,-5.5910952332746145e-06
dB/dt tg06,-1.17225019118117e-06,-1.9788750186953058e-08,-3.07711216532272e-08,-3.4982480854745255e-07,2.1547894204961222e-08,1.2327613678242454e-10,2.876257667971747e-11,1.8317246611124794e-09,-6.46885076487819e-09,-0.00012037472829664979,-9.047738475558837e-07,-2.482945235747383e-07,-3.797782903946669e-05,3.575690559145485e-05,-0.05338036734234362,2.342763413646234e-05,1.705775510254359e-05,2.967765404382643,0.019986177834532656,9.9533631999267e-07,2.8031162706689975e-07,1.354713325665017e-07,1.3271012418911484e-05,-4.005799392501473e-06
dB/dt tg07,-2.896896786024297e-08,9.241215647215748e-08,9.367664756848656e-08,-1.0859394964852261e-07,3.5369242687278728e-09,-1.6692539433802993e-11,-2.3463773041241783e-11,5.249233159804697e-10,-3.948573933049767e-09,-7.644001021004354e-05,-2.11114215369447e-09,8.948351372317675e-08,-1.1081397090624134e-06,1.9880343084561208e-05,-0.03425833819606661,2.052547570203012e-05,1.4860804064965092e-05,-0.24117374953241266,0.012207090192413195,3.8750020444148024e-07,9.851766300123291e-08,3.948047194546209e-08,5.624339647802825e-07,-2.449646319465396e-06
dB/dt tg08,5.058552162069574e-07,1.325222974399878e-07,1.391815533627873e-07,2.0306714886327123e-08,-5.31792799796589e-09,-7.863122178135031e-11,-4.367783678953086e-11,-1.616850367511004e-10,-2.1716891557094555e-09,-4.48486263127684e-05,4.0652744496670125e-07,2.2558781426814615e-07,1.6226335887308242e-05,9.357802594888531e-06,-0.020787628066047767,1.755278931774523e-05,1.2591022179086149e-05,-1.6992244211924499,0.00670037980937647,6.2793814795016e-08,5.860461323211946e-09,-6.742086919639338e-09,-5.428001419039264e-06,-1.3498584940449298e-06
dB/dt tg09,1.0351044485627282e-07,5.837773247767044e-08,5.97928032644918e-08,-1.6551850011491428e-08,-1.2201235528860753e-10,-2.1695188287032084e-11,-1.3913210301587274e-11,7.873117750208939e-11,-1.4613445914539496e-09,-3.151344793319198e-05,6.182942441756312e-08,4.7161796737056516e-08,4.159404008544336e-06,6.44266242958375e-06,-0.01649289045599736,1.473992903422064e-05,1.0424213617329899e-05,-0.5048895997307914,0.004441280059237172,1.8521683238134772e-07,5.0788268396252e-08,2.589830424762515e-08,-1.262715578363326e-06,-9.068033004938469e-07
dB/dt tg10,-3.0725402328136215e-07,-8.37444946917358e-09,-1.2008180664652022e-08,-6.934852419449655e-08,5.512528936209716e-09,3.37519182015519e-11,1.2644674813291125e-11,3.923431437900541e-10,-1.2344648858454053e-09,-2.6686510590017096e-05,-2.781225364672268e-07,-1.1345093596896641e-07,-8.483549292448733e-06,6.163885586191183e-06,-0.015280508549314474,1.2801300171805128e-05,8.928450466263366e-06,0.6985862705608658,0.0037016033780772764,3.326631441122451e-07,1.0073119808012105e-07,5.815829397965428e-08,3.0915261014476485e-06,-7.640824932833974e-07
