,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.1908668593349144e-06,8.872161680269532e-07,9.478775218752248e-07,-1.1946968944702282e-06,-3.348665354605785e-08,-6.283377007170347e-10,-6.396830113688828e-10,5.924221576087735e-09,-4.0318208850564027e-08,-0.0006649870107109557,3.912494118209175e-06,4.043737527112775e-06,4.8265269067123724e-05,0.0002463415400359895,-0.2169603423806566,3.4832686275853306e-05,2.5222901849890184e-05,-5.172584278691424,0.13117907026250214,-1.1756543045983804e-06,-3.5432221142457975e-07,-7.130345163852407e-07,-6.536016274917005e-05,-2.4983546045457373e-05
dB/dt tg02,3.4326441965547267e-06,1.9989270429808448e-06,2.0978605424410713e-06,-2.5134682375140944e-06,-1.689751501650193e-08,-2.782904562555755e-10,-3.834262131414531e-10,3.7630956823282055e-09,-2.6693819665247655e-08,-0.00043101413713704653,1.6476025068894603e-06,2.359742340578008e-06,-0.00015120503856998023,0.0001583789480532178,-0.18601139397335203,2.9004067447210352e-05,2.1208554096696803e-05,-5.079623524512632,0.08657408471679154,-3.7699473480416494e-07,-5.827002922744136e-08,-3.8881599060164117e-07,-3.487337768329525e-05,-1.6561320588023006e-05
dB/dt tg03,9.159591590676076e-07,5.12091013922574e-07,5.346939803725988e-07,-6.405714140075386e-07,-2.2606453787705112e-10,-1.81841722230058e-10,-1.9828038253887145e-10,2.665673234167451e-09,-1.848558790757882e-08,-0.00030813108625470494,1.0350171023822425e-06,1.2016558845801891e-06,8.122015374025515e-06,0.00010657025183519016,-0.15382364751044963,2.4919724705882198e-05,1.8300401375451153e-05,-2.166821320533337,0.05989642635513734,2.423228640266221e-07,1.3131694272810386e-09,-1.5749596744460077e-07,-2.6482010257790055e-05,-1.1491140360410312e-05
dB/dt tg04,-6.157565851414229e-07,-5.045416598036448e-07,-5.323403028920258e-07,6.375894997430999e-07,8.191098055640992e-09,-1.2408394262528693e-10,-7.964766857494251e-11,1.769181398616493e-09,-1.1869079646276265e-08,-0.00020812396757830236,6.794011930683182e-07,4.6612706202314257e-07,0.00011255861292393062,6.608715663826668e-05,-0.1173285090040842,2.0875706289701664e-05,1.5332729908736007e-05,-0.1567763678097366,0.038385418036974754,5.649150246226419e-07,2.3285233423095417e-08,-1.7547796008941654e-08,-1.958572918608654e-05,-7.39419141107891e-06
dB/dt tg05,3.3161622447006725e-07,4.049141563144563e-07,4.2057635581326776e-07,-4.841646948695569e-07,2.578690129841172e-09,-4.14053599917727e-11,-6.124584212031049e-11,1.0087053106238492e-09,-7.306203560512942e-09,-0.00012608173291341635,1.6381139520767862e-07,3.350711239900094e-07,-2.451808291667161e-05,3.939404152520999e-05,-0.08446289161132584,1.7167663750676638e-05,1.2542174782716049e-05,-1.0458267608157108,0.023430850199775456,4.33041310044409e-07,7.37777517816204e-08,-1.161027698734896e-08,-8.462375111277646e-06,-4.551431411471446e-06
dB/dt tg06,3.7181091292524407e-07,4.4941691112210676e-07,4.6767245421819274e-07,-5.400944455425633e-07,1.5233984808923358e-09,-1.6302250535438606e-11,-4.1358652879211724e-11,6.476839446984742e-10,-4.851676626708902e-09,-8.46446440385542e-05,1.5986295627312882e-08,2.1246534037243796e-07,-3.994824576299266e-05,2.5385736539507724e-05,-0.06327195826547435,1.4690872859304356e-05,1.0661083844302894e-05,-0.9259146308154766,0.01545313276179304,3.8060392091146535e-07,7.7972404338247e-08,2.386826055575175e-09,-4.584558179193921e-06,-3.0229231945211772e-06
dB/dt tg07,-2.649394323827764e-08,9.767766329498622e-08,9.95188100538714e-08,-1.0402399216459292e-07,2.8835672648884856e-09,-1.5735095757179585e-11,-1.8880420170115774e-11,4.709616621213579e-10,-3.387428803514626e-09,-6.238006574509586e-05,2.3391854402147465e-08,8.071189673395043e-08,4.998312745210541e-07,1.715515594149709e-05,-0.049014161415970925,1.2931639940007807e-05,9.319483801206721e-06,-0.3344929765510492,0.010745372645785182,3.8333532543018635e-07,6.405368886127299e-08,2.357995686345027e-08,-3.978919701804315e-06,-2.1128830830655013e-06
dB/dt tg08,-2.0581305214307744e-07,-7.675162515906093e-08,-8.285068330304563e-08,1.1444458208981405e-07,3.0969260515610933e-09,-1.2692930270890269e-11,-5.348157937498531e-12,3.1764812757935414e-10,-2.1883816399062677e-09,-4.2821349672901523e-05,1.5288451960142566e-08,3.0533032027691645e-09,1.9271304588615715e-05,1.0624163410430068e-05,-0.035705601277625766,1.112774210442689e-05,7.936250110007356e-06,-0.008378354784798573,0.006896703329411414,3.4261363185066054e-07,5.25703156256244e-08,3.2630129528428935e-08,-3.090835733541188e-06,-1.3661612867432453e-06
dB/dt tg09,-8.084762769234606e-08,3.5117437451718312e-09,1.9048685106563724e-09,9.753973945662586e-09,1.8225651983425554e-09,-4.830409674853106e-12,-3.680421025857587e-12,1.9053982816158526e-10,-1.3437089366841962e-09,-2.6998097739847206e-05,-2.4540809432644408e-08,-4.008001486020132e-09,5.327088647177013e-06,6.249408649579287e-06,-0.024661085412244543,9.419070637451889e-06,6.619949931933842e-06,-0.07116796342675707,0.004184364611955114,2.55769986093242e-07,4.706119825348664e-08,2.640064798870425e-08,-1.6288718621166434e-06,-8.380773723655662e-07
dB/dt tg10,4.928760598556199e-08,9.538201245535414e-08,9.873639033964862e-08,-1.1227865033791536e-07,7.646721984537604e-10,4.601948803242054e-13,-5.055411755676984e-12,1.192827581697937e-10,-9.051054810797298e-10,-1.8104086640172787e-05,-5.1130767112342044e-08,6.638801160832248e-09,-9.06054100714701e-06,4.08348114635291e-06,-0.018052695237161766,8.23847166344147e-06,5.709613778480414e-06,-0.1809761441205246,0.0027821482557284145,1.8806117064654667e-07,4.340980418244496e-08,1.8876050409247644e-08,-6.535049624553555e-07,-5.633126742799686e-07
