time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.945981172e-06,5.165333333e-04,2.783733333e-07,2.582666667e-05,1.884421613e+03,6.023000000e+01
6.070000e-06,2.110358953e-06,1.989866667e-04,1.844266667e-07,9.949333333e-06,1.743649867e+03,8.418000000e+01
7.080000e-06,1.022300102e-06,7.616266667e-05,1.041733333e-07,3.808133333e-06,2.187276169e+03,1.236200000e+02
8.520000e-06,3.124534897e-07,1.904933333e-05,4.636666667e-08,9.524666667e-07,3.540694116e+03,2.287100000e+02
1.053000e-05,4.241839018e-07,1.146773333e-06,3.801200000e-08,5.733866667e-08,2.028902823e+03,1.045550000e+03
1.255000e-05,3.355097184e-07,-7.214133333e-07,2.707466667e-08,3.607066667e-08,1.770659447e+03,-1.063440000e+03
1.456000e-05,1.515501913e-07,-4.619333333e-07,2.220400000e-08,2.309666667e-08,2.348035738e+03,-1.117500000e+03
1.744000e-05,4.337888967e-08,-5.723466667e-08,1.637653333e-08,2.861733333e-09,4.001734132e+03,-3.326860000e+03
2.146000e-05,4.094674032e-08,2.341733333e-07,1.894533333e-08,1.894533333e-08,2.943171491e+03,9.199300000e+02
2.549000e-05,5.822740683e-08,3.255200000e-07,1.481480000e-08,1.627600000e-08,1.747068614e+03,5.547800000e+02
2.950000e-05,3.995443236e-08,3.087066667e-07,1.406946667e-08,1.543533333e-08,1.760345781e+03,4.503900000e+02
3.528000e-05,3.133118078e-09,2.372933333e-07,1.406773333e-08,1.406773333e-08,7.130924711e+03,3.983600000e+02
4.330000e-05,-1.284353427e-09,2.125066667e-07,1.242800000e-08,1.242800000e-08,-9.184914692e+03,3.047100000e+02
5.140000e-05,5.538702139e-09,1.762800000e-07,1.218360000e-08,1.218360000e-08,2.604958337e+03,2.594500000e+02
5.941000e-05,5.491407939e-09,1.566586667e-07,1.199293333e-08,1.199293333e-08,2.058051610e+03,2.204500000e+02
7.095000e-05,1.007213444e-09,1.047800000e-07,8.888533333e-09,8.888533333e-09,4.742525171e+03,2.143800000e+02
8.707000e-05,-3.058473787e-09,7.836400000e-08,8.989066667e-09,8.989066667e-09,-1.607782279e+03,1.849700000e+02
