X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.601,100.000,0.0,1.0e-06,0.218
0.000,0.000,0.000,4.961,2490.175,0.1,6.1e-04,0.877
0.000,0.000,0.000,4.230,2290.265,0.2,5.7e-04,0.842
0.000,0.000,0.000,7.824,1282.228,0.6,1.0e-06,0.324
0.000,0.000,0.000,0.000,393.638,0.0,1.0e-06,0.097
