,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.820077407001409e-06,3.835966439967043e-07,4.0408241663587635e-07,-1.4303336083444038e-06,-7.894163238584725e-09,-4.442061600289196e-10,-4.273796174594088e-10,4.198006238132897e-09,-3.4381667112860476e-08,-0.0006078788547435334,2.964125496161232e-06,2.877530337242404e-06,3.690940097227183e-05,0.00020925196965534165,-2.1136928486476863,1.7047892722419535e-05,9.575326476319876e-06,-5.04106181601909,0.10912952447529227,9.164828254775783e-07,-1.9552746153020528e-07,-4.113824312239322e-07,0.0005681444494640282,-2.09714812681098e-05
dB/dt tg02,3.953120710002379e-06,1.711315891813892e-06,1.8438381091338398e-06,-7.84175413175251e-07,-2.4752267451321298e-08,-4.834031127369593e-10,-5.182387489391597e-10,3.626237846514366e-09,-2.3023643009199595e-08,-0.00035772256393915236,3.1898843940558683e-06,3.408959657746553e-06,1.4114522796675963e-05,0.00013612324808133375,-1.550181547546513,1.434170095236309e-05,8.267652582931373e-06,-2.5444382968755526,0.07299845457028253,2.028437887953518e-06,-2.5169557133707897e-07,-5.234332453790562e-07,0.00039902725075808534,-1.4075688663776419e-05
dB/dt tg03,5.181074010388908e-07,2.9282865150868996e-07,3.0874331687297334e-07,-5.554608354866193e-07,9.947936603561277e-10,-1.5296782874327072e-10,-1.5579511300345866e-10,1.9080879216073422e-09,-1.6165473216331766e-08,-0.0002374081830923771,9.57212784011101e-07,1.0189555017249106e-06,1.6752187642120688e-05,9.301892844318199e-05,-1.1396681171579044,1.2422578950782942e-05,7.259204090586478e-06,-1.8831765516235652,0.05117192851162797,2.399831000518301e-06,-1.5460062356372897e-08,-1.2458153162772864e-07,0.0002484170804867976,-9.897492466170443e-06
dB/dt tg04,-1.6725600281655563e-06,-6.657440933577469e-07,-7.278710425457594e-07,-3.8140648366771414e-07,1.6575516460462665e-08,6.354479903025955e-11,8.36978347126243e-11,6.579212918760253e-10,-1.055383742626326e-08,-0.0001474924623478687,-4.982137650361304e-07,-5.568973213727935e-07,1.720178203856438e-05,5.881866179246048e-05,-0.7540515587424621,1.050821460597633e-05,6.192386974833179e-06,-1.3906623293415183,0.033307634987030904,2.2480860188253362e-06,1.3273500556826199e-07,1.3548311625485294e-07,0.00013475371742900134,-6.4706541918403635e-06
dB/dt tg05,5.942057513983546e-07,3.264167190917962e-07,3.487245775499587e-07,-1.770241141124686e-07,-2.4854860047502396e-09,-8.022653953819532e-11,-8.788761903964755e-11,8.51482792427615e-10,-6.5640157148296784e-09,-7.732065540942214e-05,4.752959180445019e-07,5.566395962970603e-07,4.905962745135911e-06,3.54713236345301e-05,-0.45587802559834284,8.74383234234045e-06,5.167348103631517e-06,-0.583415809422003,0.020613950894278914,1.6376962219850093e-06,4.452562211257322e-09,-6.575033006214842e-08,9.821711458607157e-05,-4.031067010047804e-06
dB/dt tg06,7.991779931970863e-07,4.0239236428023264e-07,4.323961491317773e-07,-9.978607379047021e-08,-4.812743196046511e-09,-8.157452533407394e-11,-9.179891684361856e-11,6.753705526239036e-10,-4.403855298167576e-09,-4.608840941340244e-05,4.911190799049973e-07,5.811191160860283e-07,1.8187585691448102e-06,2.3138766353641175e-05,-0.2944413949058456,7.5562192520009755e-06,4.457933898751748e-06,-0.3103641882280401,0.013760589748641527,1.2136941002849185e-06,-8.080213582570858e-09,-7.591087394882655e-08,6.855874109700259e-05,-2.706993596285725e-06
dB/dt tg07,5.038657308318374e-08,5.864360156669234e-08,6.080804953259088e-08,-7.901308543133166e-08,6.287906379295638e-10,-1.6413356483953908e-11,-1.7699452204815142e-11,3.274240821669753e-10,-3.115202833333667e-09,-3.186982010015452e-05,5.8620992914255504e-08,9.817863765361696e-08,2.9765304357625988e-06,1.5904131593929105e-05,-0.20113535552087483,6.707371923209428e-06,3.941939970454557e-06,-0.27600802674757074,0.00968568598972476,9.470599376609156e-07,3.4126087478559886e-08,3.2186028747653054e-09,4.192565229337779e-05,-1.9154934748653657e-06
dB/dt tg08,-2.970756925038338e-07,-1.0639072795263693e-07,-1.175742434644988e-07,-5.705989074110098e-08,2.9983110516139027e-09,1.5915946620572775e-11,1.8880530122344846e-11,1.1586979851720711e-10,-2.0430196572439822e-09,-2.0205135050603005e-05,-1.5227957504536055e-07,-1.3918902064272083e-07,3.065962470993696e-06,1.0054181371387804e-05,-0.12533142955950183,5.833013445650419e-06,3.4031900422961676e-06,-0.2173747005421823,0.006306982275077965,6.742042191822296e-07,5.090220884223394e-08,4.014007653658705e-08,2.3216953913611674e-05,-1.2563907808826138e-06
dB/dt tg09,-6.756097087512864e-08,-1.3574432584137199e-08,-1.6270233113301514e-08,-3.057584435071022e-08,9.379929223148242e-10,1.8091612556815285e-12,2.1759069361748147e-12,1.0258572121334539e-10,-1.2677535143597015e-09,-1.1097085188704092e-05,-5.067877781652314e-08,-2.8342808125847056e-08,1.4903211921250292e-06,6.0017808766232455e-06,-0.07211987317430384,5.0005361573833286e-06,2.8838754120345994e-06,-0.11447091841474186,0.00387632250567191,4.2534334823177997e-07,3.242154519672606e-08,1.7495932821162872e-08,1.5302203205877625e-05,-7.795596093886202e-07
dB/dt tg10,1.7002398737936538e-07,8.655195201169104e-08,9.298986111242028e-08,-1.4223541013095635e-08,-1.064912310254708e-09,-1.4822036467853086e-11,-1.7207054484298523e-11,1.3131840963873023e-10,-8.572108524368368e-10,-6.320758992774256e-06,6.604124541714459e-08,9.970657163538347e-08,2.390905001307e-07,3.940974252160942e-06,-0.04530742451544484,4.422165102861718e-06,2.5200976286045762e-06,-0.045833689416797885,0.0025975012962391446,2.782708701380886e-07,1.4462021823734198e-08,-6.893476048864718e-09,1.253808584322516e-05,-5.269382357430678e-07
dB/dt tg11,1.2429981543498094e-07,6.314018056312203e-08,6.777750975340667e-08,-9.533752396535936e-09,-7.848573596197713e-10,-1.0460417347477566e-11,-1.2250323337138748e-11,9.385719285514919e-11,-6.092180592846751e-10,-4.199830360769803e-06,4.029536007159634e-08,6.863815658808975e-08,1.543136796744223e-07,2.7120910043991836e-06,-0.030451978438129905,3.996152943310712e-06,2.2511646489301076e-06,-0.031071851314269913,0.0018299682636034136,1.980906953280189e-07,1.4165150250176006e-08,-3.1888229565585305e-09,8.856964330156477e-06,-3.742172108147078e-07
dB/dt tg12,-5.480613026836755e-08,-1.8923005388047632e-08,-2.1271110994708507e-08,-9.335407559002629e-09,5.566272370712969e-10,3.920957152936529e-12,4.312041952503309e-12,2.097544628404972e-11,-3.9568561710208996e-10,-2.9379948343651667e-06,-5.261758424371855e-08,-3.799629801496015e-08,5.790747790427198e-07,1.6699969741701273e-06,-0.018750970393860217,3.5415178324798e-06,1.963674219689947e-06,-0.03806222521542933,0.001173811450742412,1.3621549805126636e-07,2.1485535505997874e-08,1.3503262864051144e-08,4.20175091869494e-06,-2.426614935549574e-07
dB/dt tg13,-4.368561583966759e-08,-1.5996032237537612e-08,-1.793214169544446e-08,-5.7931825781026114e-09,4.213781298494069e-10,3.4216404189348547e-12,3.720886071283395e-12,9.877248417505272e-12,-2.4354852247156875e-10,-1.712475785712904e-06,-4.551367322412935e-08,-3.2688259357451094e-08,3.919900447720254e-07,9.71501601924476e-07,-0.010711941279257894,3.0944186717728833e-06,1.681024534317488e-06,-0.02441053621346065,0.0007110107963557995,8.355383089710087e-08,1.7542622489155507e-08,1.1049356046564354e-08,2.445343889256388e-06,-1.4903694319659793e-07
dB/dt tg14,1.9283594492656725e-08,1.0786430450238616e-08,1.1390153675485471e-08,-2.553604397316531e-09,-9.85424129199398e-11,-1.2797315027792066e-12,-1.700538878719571e-12,2.083922043638444e-11,-1.6389893542448783e-10,-9.457888183173656e-07,-1.1204722485700735e-08,3.7499983733104815e-09,9.212128613195954e-08,6.288012052497085e-07,-0.006699096845272399,2.7686406118478293e-06,1.4758226950218367e-06,-0.00964533176117279,0.00047168616321057404,5.266263200343272e-08,1.145035867071175e-08,3.7297257531088e-09,2.1700200637869783e-06,-1.000928561986344e-07
dB/dt tg15,2.8888843916998042e-08,1.4356726395097413e-08,1.5456541363093203e-08,-1.377316952488839e-09,-1.8841925696828423e-10,-1.959078663841236e-12,-2.471365625091898e-12,1.9195037997704604e-11,-1.165566759644423e-10,-5.943934537617343e-07,-4.6457990209205106e-09,9.5799312150324e-09,1.2412981754567301e-08,4.2933337602579587e-07,-0.004504484525828102,2.521478269204904e-06,1.3210879179662779e-06,-0.004764622883429373,0.00033087899862063383,3.61013615067651e-08,9.147023466574057e-09,1.9838481009705146e-09,1.7054049077818615e-06,-7.102182983501765e-08
dB/dt tg16,7.77233139849247e-09,4.440517539719335e-09,4.692101925622971e-09,-1.114626899139329e-09,-3.5564092786520325e-11,-3.0626584114973426e-13,-5.486814697373468e-13,9.095007722646895e-12,-7.419459965334424e-11,-3.860330117513367e-07,-1.3513649023945347e-08,-2.0518110824752983e-09,4.630072177007551e-08,2.543564469593215e-07,-0.0027106369809854363,2.2339079566023314e-06,1.142715010182279e-06,-0.0044668238386260176,0.00020630722194986536,2.320865284881724e-08,8.469085683825344e-09,3.1880034758811562e-09,9.669078599982409e-07,-4.5034726403781524e-08
dB/dt tg17,-1.4042035267006188e-08,-5.579178776503085e-09,-6.322390266853074e-09,-1.138419925397265e-09,1.264500261333611e-10,1.3695086420306862e-12,1.3986313408343267e-12,7.598516807967322e-14,-4.502167484923545e-11,-2.758669326285809e-07,-2.2680234376651875e-08,-1.390079489545592e-08,9.542888875712729e-08,1.3912474378231194e-07,-0.001569758186056497,1.9548596531815333e-06,9.721753252834491e-07,-0.0052390103544571985,0.0001218609485811072,1.4913975912627598e-08,8.005253904994678e-09,4.528566477685011e-09,3.8060902301238327e-07,-2.7177666140194087e-08
