time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.322151404e-06,5.165333333e-04,2.783733333e-07,4.132266667e-05,1.132630172e+03,6.023000000e+01
6.070000e-06,3.524352019e-06,1.989866667e-04,1.844266667e-07,1.591893333e-05,1.238731881e+03,8.418000000e+01
7.080000e-06,2.799350042e-06,7.616266667e-05,1.041733333e-07,6.093013333e-06,1.117509144e+03,1.236200000e+02
8.520000e-06,2.176342029e-06,1.904933333e-05,4.636666667e-08,1.523946667e-06,9.707943263e+02,2.287100000e+02
1.053000e-05,1.081027440e-06,1.146773333e-06,3.801200000e-08,9.174186667e-08,1.087442302e+03,1.045550000e+03
1.255000e-05,6.620376932e-07,-7.214133333e-07,2.707466667e-08,5.771306667e-08,1.125511576e+03,-1.063440000e+03
1.456000e-05,5.605940322e-07,-4.619333333e-07,2.220400000e-08,3.695466667e-08,9.816953077e+02,-1.117500000e+03
1.744000e-05,4.268004792e-07,-5.723466667e-08,1.637653333e-08,4.578773333e-09,8.715331692e+02,-3.326860000e+03
2.146000e-05,2.451819052e-07,2.341733333e-07,1.894533333e-08,1.894533333e-08,8.925574525e+02,9.199300000e+02
2.549000e-05,1.280574938e-07,3.255200000e-07,1.481480000e-08,2.604160000e-08,1.033058532e+03,5.547800000e+02
2.950000e-05,8.985469057e-08,3.087066667e-07,1.406946667e-08,2.469653333e-08,1.025527849e+03,4.503900000e+02
3.528000e-05,8.106729878e-08,2.372933333e-07,1.406773333e-08,1.898346667e-08,8.151419136e+02,3.983600000e+02
4.330000e-05,5.072270248e-08,2.125066667e-07,1.242800000e-08,1.700053333e-08,7.920086109e+02,3.047100000e+02
5.140000e-05,2.501108545e-08,1.762800000e-07,1.218360000e-08,1.410240000e-08,9.534935552e+02,2.594500000e+02
5.941000e-05,1.464677270e-08,1.566586667e-07,1.199293333e-08,1.253269333e-08,1.070082935e+03,2.204500000e+02
7.095000e-05,1.058966301e-08,1.047800000e-07,8.888533333e-09,8.888533333e-09,9.881796225e+02,2.143800000e+02
8.707000e-05,9.130655721e-09,7.836400000e-08,8.989066667e-09,8.989066667e-09,7.754654166e+02,1.849700000e+02
