time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.539324188e-06,5.535911111e-04,1.779946667e-07,1.107182222e-04,8.901553690e+02,5.946000000e+01
6.070000e-06,4.749804929e-06,2.172088889e-04,1.427711111e-07,4.344177778e-05,1.049685390e+03,8.208000000e+01
7.080000e-06,2.582050299e-06,8.515244444e-05,1.027186667e-07,1.703048889e-05,1.219342164e+03,1.186500000e+02
8.520000e-06,1.259240806e-06,2.153866667e-05,7.359955556e-08,4.307733333e-06,1.445502908e+03,2.178100000e+02
1.053000e-05,5.144749663e-07,1.604102222e-06,5.076711111e-08,3.208204444e-07,1.844452052e+03,8.643100000e+02
1.255000e-05,2.071012246e-07,-6.279377778e-07,4.661244444e-08,1.255875556e-07,2.525202239e+03,-1.205980000e+03
1.456000e-05,6.671822532e-08,-4.107288889e-07,4.418888889e-08,8.214577778e-08,4.194937917e+03,-1.249300000e+03
1.744000e-05,-2.107652762e-08,6.405111111e-08,3.165200000e-08,3.165200000e-08,-6.694435749e+03,3.191010000e+03
2.146000e-05,-5.724690361e-08,3.870400000e-07,3.063155556e-08,7.740800000e-08,-2.433735011e+03,6.805200000e+02
2.549000e-05,-6.193856510e-08,4.322311111e-07,2.999377778e-08,8.644622222e-08,-1.733406155e+03,4.747800000e+02
2.950000e-05,-6.027247156e-08,3.945111111e-07,3.321911111e-08,7.890222222e-08,-1.383698466e+03,3.953900000e+02
3.528000e-05,-5.494228213e-08,3.259955556e-07,2.450888889e-08,6.519911111e-08,-1.092291941e+03,3.333300000e+02
4.330000e-05,-4.486168656e-08,2.860888889e-07,2.201244444e-08,5.721777778e-08,-8.887110804e+02,2.583800000e+02
5.140000e-05,-3.611158747e-08,2.250444444e-07,2.532888889e-08,4.500888889e-08,-7.717107820e+02,2.279300000e+02
5.941000e-05,-2.988038351e-08,2.068222222e-07,2.605777778e-08,4.136444444e-08,-6.878083669e+02,1.893600000e+02
7.095000e-05,-2.334310616e-08,1.375777778e-07,1.840444444e-08,2.751555556e-08,-6.032042466e+02,1.848600000e+02
8.707000e-05,-1.773588732e-08,7.106666667e-08,1.991688889e-08,1.991688889e-08,-5.150008730e+02,2.041400000e+02
