time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.290964146e-06,5.535911111e-04,1.779946667e-07,4.428728889e-05,1.064847902e+03,5.946000000e+01
6.070000e-06,3.969309857e-06,2.172088889e-04,1.427711111e-07,1.737671111e-05,1.183131452e+03,8.208000000e+01
7.080000e-06,2.598839759e-06,8.515244444e-05,1.027186667e-07,6.812195556e-06,1.214084894e+03,1.186500000e+02
8.520000e-06,1.632492246e-06,2.153866667e-05,7.359955556e-08,1.723093333e-06,1.215786763e+03,2.178100000e+02
1.053000e-05,7.733120622e-07,1.604102222e-06,5.076711111e-08,1.283281778e-07,1.405638612e+03,8.643100000e+02
1.255000e-05,4.207859732e-07,-6.279377778e-07,4.661244444e-08,5.023502222e-08,1.574141520e+03,-1.205980000e+03
1.456000e-05,2.896387684e-07,-4.107288889e-07,4.418888889e-08,3.285831111e-08,1.576343040e+03,-1.249300000e+03
1.744000e-05,1.765224362e-07,6.405111111e-08,3.165200000e-08,3.165200000e-08,1.623230062e+03,3.191010000e+03
2.146000e-05,7.675778452e-08,3.870400000e-07,3.063155556e-08,3.096320000e-08,2.001518782e+03,6.805200000e+02
2.549000e-05,2.404417918e-08,4.322311111e-07,2.999377778e-08,3.457848889e-08,3.257375236e+03,4.747800000e+02
2.950000e-05,7.472681802e-09,3.945111111e-07,3.321911111e-08,3.321911111e-08,5.565059349e+03,3.953900000e+02
3.528000e-05,4.848640950e-09,3.259955556e-07,2.450888889e-08,2.607964444e-08,5.510569818e+03,3.333300000e+02
4.330000e-05,-2.776913721e-09,2.860888889e-07,2.201244444e-08,2.288711111e-08,-5.679403637e+03,2.583800000e+02
5.140000e-05,-8.622162006e-09,2.250444444e-07,2.532888889e-08,2.532888889e-08,-2.005125234e+03,2.279300000e+02
5.941000e-05,-9.616523177e-09,2.068222222e-07,2.605777778e-08,2.605777778e-08,-1.464579140e+03,1.893600000e+02
7.095000e-05,-7.934941101e-09,1.375777778e-07,1.840444444e-08,1.840444444e-08,-1.238438226e+03,1.848600000e+02
8.707000e-05,-5.641488184e-09,7.106666667e-08,1.991688889e-08,1.991688889e-08,-1.105216748e+03,2.041400000e+02
