X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.785,100.000,0.0,1.0e-06,0.168
0.000,0.000,0.000,4.620,2352.757,0.1,5.9e-04,0.862
0.000,0.000,0.000,4.074,2178.029,0.2,5.6e-04,0.827
0.000,0.000,0.000,7.999,1233.572,0.5,1.0e-06,0.246
0.000,0.000,0.000,0.000,429.595,0.0,1.0e-06,0.099
