X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.675,100.000,0.0,1.0e-06,0.191
0.000,0.000,0.000,4.561,2406.289,0.1,6.0e-04,0.871
0.000,0.000,0.000,3.967,2216.772,0.2,5.6e-04,0.837
0.000,0.000,0.000,7.474,1506.926,0.6,1.0e-06,0.246
0.000,0.000,0.000,0.000,484.808,0.0,1.0e-06,0.100
