X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.475,100.000,0.0,1.0e-06,0.260
0.000,0.000,0.000,5.054,2569.732,0.1,6.2e-04,0.886
0.000,0.000,0.000,4.214,2359.184,0.1,5.8e-04,0.851
0.000,0.000,0.000,8.120,1606.048,0.5,1.0e-06,0.303
0.000,0.000,0.000,0.000,468.074,0.0,1.0e-06,0.100
