X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.685,100.000,0.0,1.0e-06,0.183
0.000,0.000,0.000,4.792,2417.412,0.1,6.0e-04,0.868
0.000,0.000,0.000,4.164,2230.494,0.2,5.6e-04,0.834
0.000,0.000,0.000,7.925,1380.789,0.5,1.0e-06,0.240
0.000,0.000,0.000,0.000,439.812,0.0,1.0e-06,0.098
