X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.326,100.000,0.0,1.0e-06,0.404
0.000,0.000,0.000,5.593,2769.383,0.1,6.4e-04,0.899
0.000,0.000,0.000,4.470,2518.150,0.1,5.9e-04,0.863
0.000,0.000,0.000,7.956,1757.245,0.6,1.0e-06,0.275
0.000,0.000,0.000,0.000,541.848,0.0,1.0e-06,0.102
