time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.302164116e-06,4.947555556e-04,6.337777778e-07,8.410844444e-05,8.904420195e+02,6.305000000e+01
6.070000e-06,2.422733886e-06,1.888000000e-04,3.804444444e-07,3.209600000e-05,1.617421762e+03,8.865000000e+01
7.080000e-06,2.604359586e-06,7.224888889e-05,2.339555556e-07,1.228231111e-05,1.192574490e+03,1.302200000e+02
8.520000e-06,2.768660043e-06,1.716444444e-05,1.271111111e-07,2.917955556e-06,8.409351320e+02,2.493000000e+02
1.053000e-05,2.130282052e-07,7.614222222e-07,7.760000000e-08,1.294417778e-07,3.265900021e+03,1.397050000e+03
1.255000e-05,-2.960041358e-07,-6.844444444e-07,6.613333333e-08,1.163555556e-07,-1.957658108e+03,-1.120070000e+03
1.456000e-05,1.062214147e-07,-3.568000000e-07,6.485333333e-08,6.065600000e-08,3.026434163e+03,-1.350050000e+03
1.744000e-05,2.674307479e-07,1.649777778e-07,5.011555556e-08,5.011555556e-08,1.210477021e+03,1.670590000e+03
2.146000e-05,3.786167198e-08,4.248888889e-07,4.730666667e-08,7.223111111e-08,3.153737349e+03,6.290300000e+02
2.549000e-05,-1.655594292e-07,4.126222222e-07,4.657777778e-08,7.014577778e-08,-8.852974986e+02,4.817200000e+02
2.950000e-05,-1.345508612e-07,3.971555556e-07,4.298666667e-08,6.751644444e-08,-7.968573117e+02,3.872000000e+02
3.528000e-05,6.771488879e-09,3.825777778e-07,3.319111111e-08,6.503822222e-08,4.338482360e+03,2.946900000e+02
4.330000e-05,2.882076155e-09,3.710222222e-07,3.344000000e-08,6.307377778e-08,5.449936569e+03,2.137300000e+02
5.140000e-05,-4.150332403e-08,3.262222222e-07,3.368888889e-08,5.545777778e-08,-6.918540019e+02,1.750300000e+02
5.941000e-05,-4.492115988e-08,2.348444444e-07,3.084444444e-08,3.992355556e-08,-5.155550139e+02,1.711600000e+02
7.095000e-05,-2.358579629e-08,1.307733333e-07,3.018666667e-08,3.018666667e-08,-5.892784348e+02,1.880900000e+02
8.707000e-05,-2.205935751e-09,1.328000000e-07,2.458666667e-08,2.458666667e-08,-2.033131315e+03,1.323500000e+02
