X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,3.768,100.000,0.0,1.0e-06,0.237
0.000,0.000,0.000,5.438,2252.515,0.1,6.1e-04,0.879
0.000,0.000,0.000,4.761,2140.235,0.2,5.8e-04,0.846
0.000,0.000,0.000,8.454,914.654,0.6,1.0e-06,0.308
0.000,0.000,0.000,0.000,491.365,0.0,1.0e-06,0.099
