X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.674,100.000,0.0,1.0e-06,0.191
0.000,0.000,0.000,4.899,2439.391,0.1,6.1e-04,0.876
0.000,0.000,0.000,4.213,2253.588,0.2,5.7e-04,0.841
0.000,0.000,0.000,7.271,1337.338,0.6,1.0e-06,0.232
0.000,0.000,0.000,0.000,469.066,0.0,1.0e-06,0.100
