time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.634235649e-06,4.947555556e-04,6.337777778e-07,6.926577778e-05,1.115495224e+03,6.305000000e+01
6.070000e-06,3.284850950e-06,1.888000000e-04,3.804444444e-07,2.643200000e-05,1.320332497e+03,8.865000000e+01
7.080000e-06,1.956357490e-06,7.224888889e-05,2.339555556e-07,1.011484444e-05,1.443180555e+03,1.302200000e+02
8.520000e-06,1.111409870e-06,1.716444444e-05,1.271111111e-07,2.403022222e-06,1.545347257e+03,2.493000000e+02
1.053000e-05,4.268451797e-07,7.614222222e-07,7.760000000e-08,1.065991111e-07,2.054852739e+03,1.397050000e+03
1.255000e-05,1.712287102e-07,-6.844444444e-07,6.613333333e-08,9.582222222e-08,2.819795696e+03,-1.120070000e+03
1.456000e-05,9.310159325e-08,-3.568000000e-07,6.485333333e-08,4.995200000e-08,3.304465404e+03,-1.350050000e+03
1.744000e-05,3.293091113e-08,1.649777778e-07,5.011555556e-08,5.011555556e-08,4.890594002e+03,1.670590000e+03
2.146000e-05,-1.762773335e-08,4.248888889e-07,4.730666667e-08,5.948444444e-08,-5.250021301e+03,6.290300000e+02
2.549000e-05,-4.056457530e-08,4.126222222e-07,4.657777778e-08,5.776711111e-08,-2.260965289e+03,4.817200000e+02
2.950000e-05,-4.092111681e-08,3.971555556e-07,4.298666667e-08,5.560177778e-08,-1.762002680e+03,3.872000000e+02
3.528000e-05,-3.078860182e-08,3.825777778e-07,3.319111111e-08,5.356088889e-08,-1.580764974e+03,2.946900000e+02
4.330000e-05,-2.652767663e-08,3.710222222e-07,3.344000000e-08,5.194311111e-08,-1.240877584e+03,2.137300000e+02
5.140000e-05,-2.486045761e-08,3.262222222e-07,3.368888889e-08,4.567111111e-08,-9.736367675e+02,1.750300000e+02
5.941000e-05,-2.159182452e-08,2.348444444e-07,3.084444444e-08,3.287822222e-08,-8.402001624e+02,1.711600000e+02
7.095000e-05,-1.633145903e-08,1.307733333e-07,3.018666667e-08,3.018666667e-08,-7.529005012e+02,1.880900000e+02
8.707000e-05,-1.149438663e-08,1.328000000e-07,2.458666667e-08,2.458666667e-08,-6.764517142e+02,1.323500000e+02
