time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.268892692e-05,4.947555556e-04,6.337777778e-07,3.958044444e-05,7.239552361e+02,6.305000000e+01
6.070000e-06,4.649356855e-06,1.888000000e-04,3.804444444e-07,1.510400000e-05,1.047366078e+03,8.865000000e+01
7.080000e-06,3.106395067e-06,7.224888889e-05,2.339555556e-07,5.779911111e-06,1.060347838e+03,1.302200000e+02
8.520000e-06,2.296125308e-06,1.716444444e-05,1.271111111e-07,1.373155556e-06,9.526759349e+02,2.493000000e+02
1.053000e-05,3.052408285e-07,7.614222222e-07,7.760000000e-08,7.760000000e-08,2.569602081e+03,1.397050000e+03
1.255000e-05,-1.641823607e-07,-6.844444444e-07,6.613333333e-08,5.475555556e-08,-2.899908998e+03,-1.120070000e+03
1.456000e-05,1.427613392e-08,-3.568000000e-07,6.485333333e-08,2.854400000e-08,1.153450272e+04,-1.350050000e+03
1.744000e-05,8.169796876e-08,1.649777778e-07,5.011555556e-08,5.011555556e-08,2.668639661e+03,1.670590000e+03
2.146000e-05,-5.409797527e-08,4.248888889e-07,4.730666667e-08,4.730666667e-08,-2.486020505e+03,6.290300000e+02
2.549000e-05,-1.633494524e-07,4.126222222e-07,4.657777778e-08,4.657777778e-08,-8.932644741e+02,4.817200000e+02
2.950000e-05,-1.355981803e-07,3.971555556e-07,4.298666667e-08,4.298666667e-08,-7.927488892e+02,3.872000000e+02
3.528000e-05,-4.181853766e-08,3.825777778e-07,3.319111111e-08,3.319111111e-08,-1.288886637e+03,2.946900000e+02
4.330000e-05,-3.270206543e-08,3.710222222e-07,3.344000000e-08,3.344000000e-08,-1.079306917e+03,2.137300000e+02
5.140000e-05,-5.067863040e-08,3.262222222e-07,3.368888889e-08,3.368888889e-08,-6.056008348e+02,1.750300000e+02
5.941000e-05,-4.721222242e-08,2.348444444e-07,3.084444444e-08,3.084444444e-08,-4.987382681e+02,1.711600000e+02
7.095000e-05,-2.936458118e-08,1.307733333e-07,3.018666667e-08,3.018666667e-08,-5.091804291e+02,1.880900000e+02
8.707000e-05,-1.266270709e-08,1.328000000e-07,2.458666667e-08,2.458666667e-08,-6.341757458e+02,1.323500000e+02
