,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,8.802825036177556e-06,1.4525598374673885e-06,1.635362865969044e-06,-1.252697792815328e-06,-1.200330714623292e-07,-1.2982495144086547e-09,-1.645478855173706e-09,1.2919497405943092e-09,-4.984786248920061e-08,-0.0008270589697914745,6.9200624962506425e-06,8.506302711860811e-06,-4.016563476303865e-05,0.0003317790138056054,-0.05742600211259777,6.398729543470065e-05,5.4411396193627884e-05,-8.415097910117533,0.15533635705815999,-5.692422418224019e-06,-8.609880497764623e-07,-1.73996381608903e-06,-5.087484058936754e-06,-3.627149844904569e-05
dB/dt tg02,5.585867664938078e-06,1.3917385302812757e-06,1.498299538198083e-06,-1.9660838078683815e-06,-7.026992816011949e-08,-7.680944924807568e-10,-6.456818009509414e-10,1.5732718218977974e-08,-3.274389624157909e-08,-0.0005400725463752263,4.045810227815479e-06,3.301496595835754e-06,2.7842766922564533e-05,0.00020975498108529285,-0.06741324830566021,5.324335678322874e-05,4.585962929775494e-05,5.892265839501851,0.10228597356181386,-3.0216386931239722e-06,-4.174657831095598e-07,-5.384842951086298e-07,-6.568121895861518e-05,-2.387422298402773e-05
dB/dt tg03,2.2203090201983623e-06,6.844351649432611e-07,7.36069378175251e-07,-7.068250760424619e-07,-1.9897412040743977e-08,-3.7197035846479327e-10,-4.667862479713884e-10,3.0332925656911087e-09,-2.3320255142502657e-08,-0.00040147849188581277,1.8351387190891536e-06,2.3146549215724214e-06,-7.45569643385703e-06,0.00014692033538421374,-0.07745477819017406,4.55284036748106e-05,3.922601900340726e-05,-2.4128076226033723,0.07253352688239369,-7.231335975835032e-07,-7.516090605480658e-08,-3.582754984147489e-07,-6.756446561950503e-06,-1.7019240783091024e-05
dB/dt tg04,1.862920663213345e-07,1.7657736126604523e-07,1.9394092520957313e-07,1.8823575077092835e-07,8.391140869601694e-09,-1.2583651078229538e-10,-3.643799386885173e-10,-5.8355906643376766e-09,-1.545902651733814e-08,-0.0002825218776015083,4.771117390647172e-07,1.7572013502899384e-06,-3.161841907311938e-05,9.587190774666308e-05,-0.07275401191170364,3.786245167335339e-05,3.24479875601455e-05,-7.854850067738593,0.04776198793344041,5.630375099542647e-07,1.1578563684212346e-07,-2.755304136527148e-07,3.276454181153448e-05,-1.1290729931329591e-05
dB/dt tg05,6.531929009860307e-07,3.35286825283396e-07,3.4912296577749985e-07,-4.26333711155827e-07,-2.5904072840407755e-09,-1.0947578854511344e-10,-8.951981200339417e-11,3.4107461104200513e-09,-9.116267988149655e-09,-0.00016803807186619354,4.52861480241992e-07,3.751952655351189e-07,5.598376696404262e-06,5.365106663688024e-05,-0.047970594170141295,3.090572009794415e-05,2.6308869866513113e-05,0.777613287285326,0.02820715348833749,1.9204700279638393e-07,7.569770713279944e-08,2.9131068170892364e-08,-1.1198325155529578e-05,-6.6712537417992296e-06
dB/dt tg06,5.309844046938072e-07,2.811149829952033e-07,2.9009740467115486e-07,-4.178886571797391e-07,-2.83328979846447e-09,-7.567924937540932e-11,-1.9235427934935146e-11,4.052591525859333e-09,-5.938666159290737e-09,-0.00011275751284981805,2.93265123515617e-07,2.563584241252875e-08,1.0183204418044424e-05,3.363590403095596e-05,-0.03575429837742596,2.6238368976532886e-05,2.211153356951147e-05,1.9469536935140441,0.018334474779574984,1.7876322323753095e-07,7.460370624730527e-08,9.014877440777901e-08,-1.5282845153253422e-05,-4.350704294905095e-06
dB/dt tg07,9.893931588768529e-08,1.2941416649040197e-07,1.3225250339506054e-07,-1.2288203917238162e-07,2.629431322832353e-09,-2.925303380591582e-11,-3.763582263061567e-11,7.587267312467481e-10,-4.251035495250048e-09,-8.575880313867076e-05,4.38105435336994e-08,1.2085632160174569e-07,-1.1407706816838682e-07,2.3822572166119256e-05,-0.030646024352858296,2.291266190660674e-05,1.9083566093288606e-05,-0.3092307624389361,0.013017370320000122,3.719769072539432e-07,9.819733621009174e-08,4.771882691942592e-08,-9.728630872458279e-07,-3.1140857420794493e-06
dB/dt tg08,-1.1858132886600218e-07,4.028105387134319e-08,3.965622137018899e-08,3.2962009823880235e-08,4.835485774372778e-09,-2.68753538056591e-12,-3.98921351656292e-11,-8.8421908203357e-10,-2.8127826890884317e-09,-6.071100282324013e-05,-8.963488620301283e-08,1.3886921860225524e-07,-4.867090223618542e-06,1.5503172439066668e-05,-0.024201311092398207,1.9520562128127513e-05,1.600644509435966e-05,-1.3085352004554618,0.00852892638130057,4.2307697856234316e-07,1.0133499766150841e-07,2.5817848012261898e-08,5.825099718773373e-06,-2.0600476071034555e-06
dB/dt tg09,-3.844237024341711e-08,4.1713774333926996e-08,4.1182477829098964e-08,-1.6909922231531846e-08,2.5650643223398723e-09,-2.9235157514892244e-12,-1.4163791444578326e-11,-5.452372862668605e-11,-1.690447548572536e-09,-3.833581959679821e-05,-6.754224841878259e-08,1.98557800884058e-08,-1.2395059096754182e-06,8.877141069272127e-06,-0.016484828249989286,1.6331554666512115e-05,1.3136731941382025e-05,-0.41324015437278866,0.0050921843939898594,2.89759635077523e-07,7.878304595975563e-08,4.10327959026649e-08,1.4198425138021278e-06,-1.2384220944271176e-06
dB/dt tg10,6.73753158111706e-08,5.856399622095658e-08,5.883735460169759e-08,-8.457090693391129e-08,3.0799847940320875e-10,-8.459491710981569e-12,5.784185322536675e-12,8.922951204688048e-10,-1.0805755711169671e-09,-2.5191797426182713e-05,-2.142722692921349e-08,-7.224114849265865e-08,2.449745692735646e-06,5.301359026337646e-06,-0.011318498084638034,1.4139912943894396e-05,1.1176726966822419e-05,0.4676173784969984,0.003246212319128173,1.668500660342709e-07,5.825946194582908e-08,5.486055002819087e-08,-3.2714430787865276e-06,-7.920804886313855e-07
dB/dt tg11,4.489550999549681e-08,4.245986872144289e-08,4.2391230622844e-08,-6.08892581487939e-08,3.1409083955622434e-10,-5.133318006107129e-12,5.394004207937872e-12,6.506863514870952e-10,-7.579045689184139e-10,-1.8529104778398765e-05,-3.177676507216404e-08,-6.505179031242436e-08,1.8077917975870784e-06,3.588309389436073e-06,-0.008780339243324917,1.2536637799645307e-05,9.745248186714875e-06,0.34557117847332075,0.0022587339301491523,1.4147782691622193e-07,5.133747043989442e-08,4.642583466998794e-08,-2.378082895323326e-06,-5.552622751208194e-07
dB/dt tg12,-3.8548181713219996e-08,9.141016183916147e-09,8.1718569608606e-09,7.296864863349091e-09,1.333767005914203e-09,2.672122514523146e-12,-4.149496314946556e-12,-1.5967151859603857e-10,-5.142887036704927e-10,-1.3696151447035357e-05,-6.846905462410429e-08,-1.2021263033310582e-08,-8.697191189296275e-07,2.451240903032257e-06,-0.0069894549918072795,1.0840488348893397e-05,8.238980336812777e-06,-0.2438043005909706,0.001505180468243199,1.5469480711604877e-07,4.891045565137115e-08,2.637683653624675e-08,1.15057985934563e-06,-3.759441879271171e-07
dB/dt tg13,-3.061499395676299e-08,4.538578512794341e-09,3.666479650164777e-09,8.064658181747148e-09,9.648119677572234e-10,2.7718131956441157e-12,-2.4691172715466037e-12,-1.4005541779395956e-10,-3.1408608828484803e-10,-8.965364991609313e-06,-6.018317206656957e-08,-1.4718515737472612e-08,-6.797320666860787e-07,1.4299176825638629e-06,-0.004850088377921798,9.196997909542754e-06,6.80182112740629e-06,-0.18419456616643298,0.0009054780015729213,1.1494833719307484e-07,3.923187024398503e-08,2.1191325761928882e-08,9.140272735444345e-07,-2.2918389587435033e-07
dB/dt tg14,1.3902015713809317e-09,9.96454025644202e-09,9.462440651753111e-09,-1.118213408511214e-08,3.1639584741176477e-10,5.393725914598921e-13,1.8454278112247037e-12,1.150932586561687e-10,-1.9872944471853854e-10,-5.918243246756562e-06,-4.08227229089455e-08,-3.207988581168545e-08,2.8026706214922025e-07,8.170248532572093e-07,-0.0033311661818096975,8.017940056532545e-06,5.787147362642043e-06,0.04382031591024568,0.0005680404187364594,7.251179735315817e-08,3.024053769010134e-08,2.1738429911668645e-08,-3.3945601885619705e-07,-1.4486929611884612e-07
dB/dt tg15,7.50370335519369e-09,9.282774979531049e-09,8.887639268617147e-09,-1.3050031805570376e-08,1.3447368322062077e-10,1.9258796862943495e-13,2.5660270291461346e-12,1.461830811977803e-10,-1.3686006184290036e-10,-4.269038153772222e-06,-3.430276954743595e-08,-3.268818156393106e-08,4.2624099714526176e-07,5.202496378489524e-07,-0.0024920332891001673,7.135534603942291e-06,5.037652714313114e-06,0.08255702292796302,0.00038684986917396775,5.371576819268692e-08,2.513525838349342e-08,1.921126037081752e-08,-5.323634593819169e-07,-9.960516061637014e-08
