X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.580,100.000,0.0,1.0e-06,0.210
0.000,0.000,0.000,4.815,2481.860,0.1,6.1e-04,0.879
0.000,0.000,0.000,4.107,2285.471,0.2,5.7e-04,0.844
0.000,0.000,0.000,8.010,1426.089,0.5,1.0e-06,0.285
0.000,0.000,0.000,0.000,439.267,0.0,1.0e-06,0.099
