time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,7.302631028e-06,4.947555556e-04,6.337777778e-07,5.442311111e-05,1.046346210e+03,6.305000000e+01
6.070000e-06,3.695142523e-06,1.888000000e-04,3.804444444e-07,2.076800000e-05,1.220692554e+03,8.865000000e+01
7.080000e-06,2.188180649e-06,7.224888889e-05,2.339555556e-07,7.947377778e-06,1.339360124e+03,1.302200000e+02
8.520000e-06,1.221568147e-06,1.716444444e-05,1.271111111e-07,1.888088889e-06,1.450987881e+03,2.493000000e+02
1.053000e-05,4.999635468e-07,7.614222222e-07,7.760000000e-08,8.375644444e-08,1.849277409e+03,1.397050000e+03
1.255000e-05,2.182347157e-07,-6.844444444e-07,6.613333333e-08,7.528888889e-08,2.398756375e+03,-1.120070000e+03
1.456000e-05,1.177503648e-07,-3.568000000e-07,6.485333333e-08,3.924800000e-08,2.825516041e+03,-1.350050000e+03
1.744000e-05,4.373201861e-08,1.649777778e-07,5.011555556e-08,5.011555556e-08,4.047912280e+03,1.670590000e+03
2.146000e-05,-1.139880615e-08,4.248888889e-07,4.730666667e-08,4.730666667e-08,-7.020787071e+03,6.290300000e+02
2.549000e-05,-3.560934003e-08,4.126222222e-07,4.657777778e-08,4.657777778e-08,-2.466129628e+03,4.817200000e+02
2.950000e-05,-3.793834222e-08,3.971555556e-07,4.298666667e-08,4.368711111e-08,-1.853187306e+03,3.872000000e+02
3.528000e-05,-3.032693594e-08,3.825777778e-07,3.319111111e-08,4.208355556e-08,-1.596767163e+03,2.946900000e+02
4.330000e-05,-2.663714703e-08,3.710222222e-07,3.344000000e-08,4.081244444e-08,-1.237475503e+03,2.137300000e+02
5.140000e-05,-2.473768689e-08,3.262222222e-07,3.368888889e-08,3.588444444e-08,-9.768554848e+02,1.750300000e+02
5.941000e-05,-2.149690113e-08,2.348444444e-07,3.084444444e-08,3.084444444e-08,-8.426717145e+02,1.711600000e+02
7.095000e-05,-1.644919665e-08,1.307733333e-07,3.018666667e-08,3.018666667e-08,-7.493035352e+02,1.880900000e+02
8.707000e-05,-1.178089621e-08,1.328000000e-07,2.458666667e-08,2.458666667e-08,-6.654393043e+02,1.323500000e+02
